state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
OOXX.X.O.,OOXX.X...,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOXXXX..O,OOXX.X..O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOXX.XX.O,OOXX.X..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX.X.XO,OOXX.X..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOXX.X..O,OOXX.X...,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOXX.X...,OOX..X...,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
OOXOXXX..,OOXOXX...,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXOXXOX.,OOXOXX.X.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXOXXXXO,OOXOXX.XO,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXOXX.XO,OOXOXX.X.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOXOXX.X.,OOXOXX...,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OOXOXX..X,OOXOXX...,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXOXX...,OOX.XX...,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX.XXOXO,OOX.XXOX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOX.XXOX.,OOX.XXO..,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OOX.XXO.X,OOX.XXO..,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.XXO..,OOX.XX...,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX.XXXO.,OOX.XX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.XX.OX,OOX.XX.O.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.XX.O.,OOX.XX...,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX.XXX.O,OOX.XX..O,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.XX.XO,OOX.XX..O,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.XX..O,OOX.XX...,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX.XX...,OOX..X...,O,5,0.9166666667,0.08333333339999993,0.0833333333,-0.08333333339999999,0.0,0.0
OOXOOXXXX,OOXOOXXX.,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXOOXXX.,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXXO,OOXO.XXX.,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XXX.,OOXO.XX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XX.X,OOXO.XX..,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO.XX..,OOX..XX..,X,6,1.0,0.25,0.0,-0.25,0.0,0.0
OOX.OXXXO,OOX.OXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOX.OXXX.,OOX.OXX..,O,7,0.5,0.0,0.5,0.0,0.0,0.0
OOX.OXX.X,OOX.OXX..,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OOX.OXX..,OOX..XX..,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
OOX..XXOX,OOX..XXO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..XXO.,OOX..XX..,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX..XXXO,OOX..XX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOX..XX.O,OOX..XX..,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..XX..,OOX..X...,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
OOXO.X.XX,OOXO.X.X.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXO.X.X.,OOX..X.X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX.OX.XX,OOX.OX.X.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OOX.OX.X.,OOX..X.X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..XOXX,OOX..XOX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..XOX.,OOX..X.X.,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
OOX..X.XO,OOX..X.X.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
OOX..X.X.,OOX..X...,O,5,0.75,-0.08333333330000003,0.25,0.0833333333,0.0,0.0
OOX..X..X,OOX..X...,O,5,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX..X...,O.X..X...,X,4,0.8333333333,0.20000000000000007,0.1666666667,-0.19999999999999998,0.0,0.0
O.XOXXO..,O.XOXX...,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
O.XOXXXO.,O.XOXX.O.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOXX.OX,O.XOXX.O.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOXX.O.,O.XOXX...,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
O.XOXXX.O,O.XOXX..O,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XOXXOXO,O.XOXX.XO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOXX.XO,O.XOXX..O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XOXX..O,O.XOXX...,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
O.XOXX...,O.XO.X...,O,5,0.5833333333,-0.06666666669999999,0.4166666667,0.06666666670000004,0.0,0.0
O.XOOXXXO,O.XOOXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOOXXX.,O.XOOXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XOOXX.X,O.XOOXX..,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XOOXX..,O.XO.XX..,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
O.XO.XXOX,O.XO.XXO.,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.XO.XXO.,O.XO.XX..,X,6,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.XXXO,O.XO.XX.O,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XO.XX.O,O.XO.XX..,X,6,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999,0.0,0.0
O.XO.XX..,O.XO.X...,O,5,0.8333333333,0.1833333333,0.1666666667,-0.18333333329999998,0.0,0.0
O.XOOX.XX,O.XOOX.X.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XOOX.X.,O.XO.X.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.XO.XOX.,O.XO.X.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.XO.X.XO,O.XO.X.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.XO.X.X.,O.XO.X...,O,5,0.4166666667,-0.2333333333,0.5833333333,0.23333333330000006,0.0,0.0
O.XO.X..X,O.XO.X...,O,5,1.0,0.35,0.0,-0.35,0.0,0.0
O.XO.X...,O.X..X...,X,4,0.65,0.016666666700000055,0.35,-0.0166666667,0.0,0.0
O.XXOXOXO,O.XXOXOX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XXOXOX.,O.XXOXO..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XXOXO.X,O.XXOXO..,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XXOXO..,O.XXOX...,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.25000000000000006,0.0,0.0
O.XXOXXOO,O.XXOXXO.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.XXOXXO.,O.XXOX.O.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.XXOX.OX,O.XXOX.O.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XXOX.O.,O.XXOX...,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.XXOX..O,O.XXOX...,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.XXOX...,O.X.OX...,O,5,0.4166666667,-0.11666666659999997,0.5833333333,0.11666666660000002,0.0,0.0
O.X.OXXOX,O.X.OXXO.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OXXO.,O.X.OXX..,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.OXX.O,O.X.OXX..,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.OXX..,O.X.OX...,O,5,0.4166666667,-0.11666666659999997,0.5833333333,0.11666666660000002,0.0,0.0
O.X.OXOXX,O.X.OXOX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.X.OXOX.,O.X.OX.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
O.X.OX.XO,O.X.OX.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
O.X.OX.X.,O.X.OX...,O,5,0.4166666667,-0.11666666659999997,0.5833333333,0.11666666660000002,0.0,0.0
O.X.OX..X,O.X.OX...,O,5,1.0,0.4666666667,0.0,-0.4666666667,0.0,0.0
O.X.OX...,O.X..X...,X,4,0.5333333333,-0.09999999999999998,0.4666666667,0.10000000000000003,0.0,0.0
O.XXXXOO.,O.XX.XOO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XX.XOOX,O.XX.XOO.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XX.XOO.,O.XX.XO..,X,6,0.8333333333,0.08333333330000003,0.1666666667,-0.0833333333,0.0,0.0
O.XXXXO.O,O.XX.XO.O,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XX.XOXO,O.XX.XO.O,O,7,0.5,0.0,0.5,0.0,0.0,0.0
O.XX.XO.O,O.XX.XO..,X,6,0.5,-0.25,0.5,0.25,0.0,0.0
O.XX.XO..,O.X..XO..,O,5,0.75,0.16666666669999997,0.25,-0.16666666670000002,0.0,0.0
O.X.XXOOX,O.X.XXOO.,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.X.XXOO.,O.X.XXO..,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
O.X.XXOXO,O.X.XXO.O,O,7,0.5,0.0,0.5,0.0,0.0,0.0
O.X.XXO.O,O.X.XXO..,X,6,0.5,0.0,0.5,0.0,0.0,0.0
O.X.XXO..,O.X..XO..,O,5,0.5,-0.08333333330000003,0.5,0.08333333329999998,0.0,0.0
O.X..XOXO,O.X..XOX.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
O.X..XOX.,O.X..XO..,O,5,0.4166666667,-0.1666666666,0.5833333333,0.1666666666,0.0,0.0
O.X..XO.X,O.X..XO..,O,5,1.0,0.41666666669999997,0.0,-0.4166666667,0.0,0.0
O.X..XO..,O.X..X...,X,4,0.5833333333,-0.04999999999999993,0.4166666667,0.050000000000000044,0.0,0.0
O.XXXX.OO,O.XX.X.OO,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.XX.XXOO,O.XX.X.OO,O,7,0.5,0.0,0.5,0.0,0.0,0.0
O.XX.X.OO,O.XX.X.O.,X,6,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XX.X.O.,O.X..X.O.,O,5,0.6666666667,-0.10000000000000009,0.3333333333,0.09999999999999998,0.0,0.0
O.X.XXXOO,O.X.XX.OO,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.X.XX.OO,O.X.XX.O.,X,6,0.8333333333,0.0,0.1666666667,0.0,0.0,0.0
O.X.XX.O.,O.X..X.O.,O,5,0.8333333333,0.06666666659999998,0.1666666667,-0.06666666660000001,0.0,0.0
O.X..XXOO,O.X..XXO.,X,6,0.6666666667,-0.08333333330000003,0.3333333333,0.08333333329999998,0.0,0.0
O.X..XXO.,O.X..X.O.,O,5,0.75,-0.016666666700000055,0.25,0.0166666667,0.0,0.0
O.X..X.OX,O.X..X.O.,O,5,1.0,0.23333333329999995,0.0,-0.2333333333,0.0,0.0
O.X..X.O.,O.X..X...,X,4,0.7666666667,0.1333333334000001,0.2333333333,-0.13333333339999998,0.0,0.0
O.XX.X..O,O.X..X..O,O,5,0.4166666667,-0.01666666659999999,0.5833333333,0.016666666600000046,0.0,0.0
O.X.XX..O,O.X..X..O,O,5,0.75,0.3166666667,0.25,-0.3166666667,0.0,0.0
O.X..XX.O,O.X..X..O,O,5,0.5,0.06666666669999999,0.5,-0.06666666669999999,0.0,0.0
O.X..X.XO,O.X..X..O,O,5,0.3333333333,-0.10000000000000003,0.6666666667,0.09999999999999998,0.0,0.0
O.X..X..O,O.X..X...,X,4,0.4333333333,-0.19999999999999996,0.5666666667,0.2,0.0,0.0
O.X..X...,O....X...,O,3,0.6333333333,0.09047619039999999,0.3666666667,-0.033333333300000045,0.0,-0.0571428571
OO.XXX...,OO.X.X...,O,5,1.0,0.41666666669999997,0.0,-0.4166666667,0.0,0.0
OOOX.XX..,OO.X.XX..,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
OOOXOXXX.,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXXO,OO.XOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXX.,OO.XOXX..,O,7,0.0,0.0,1.0,0.0,0.0,0.0
OOOXOXX.X,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXOX,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXX.X,OO.XOXX..,O,7,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXX..,OO.X.XX..,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
OO.XXXXO.,OO.X.XXO.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OOOX.XXOX,OO.X.XXOX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXOX,OO.X.XXO.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XXO.,OO.X.XX..,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
OO.XXXX.O,OO.X.XX.O,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OOOX.XXXO,OO.X.XXXO,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXXO,OO.X.XX.O,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XX.O,OO.X.XX..,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
OO.X.XX..,OO.X.X...,O,5,0.25,-0.33333333330000003,0.75,0.3333333333,0.0,0.0
OOOX.X.X.,OO.X.X.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OOOXOX.XX,OO.XOX.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XOXOXX,OO.XOX.XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XOX.XX,OO.XOX.X.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
OO.XOX.X.,OO.X.X.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO.XXXOX.,OO.X.XOX.,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOOX.XOXX,OO.X.XOXX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XOXX,OO.X.XOX.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.X.XOX.,OO.X.X.X.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO.XXX.XO,OO.X.X.XO,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OO.X.X.XO,OO.X.X.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.X.X.,OO.X.X...,O,5,0.4166666667,-0.1666666666,0.5833333333,0.1666666666,0.0,0.0
OOOX.X..X,OO.X.X..X,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XOX..X,OO.X.X..X,X,6,0.5,0.0,0.5,0.0,0.0,0.0
OO.XXXO.X,OO.X.XO.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.X.XO.X,OO.X.X..X,X,6,0.8333333333,0.33333333330000003,0.1666666667,-0.33333333330000003,0.0,0.0
OO.XXX.OX,OO.X.X.OX,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
OO.X.X.OX,OO.X.X..X,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
OO.X.X..X,OO.X.X...,O,5,0.5,-0.08333333330000003,0.5,0.08333333329999998,0.0,0.0
OO.X.X...,O..X.X...,X,4,0.5833333333,0.050000000000000044,0.4166666667,0.0,0.0,-0.05
O.OXXX...,O.OX.X...,O,5,1.0,0.55,0.0,-0.45,0.0,-0.1
O.OXOXXXO,O.OXOXXX.,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOXXX.,O.OXOXX..,O,7,0.0,0.0,1.0,0.33333333330000003,0.0,-0.3333333333
O.OXOXXOX,O.OXOXX.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
O.OXOXX.X,O.OXOXX..,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O.OXOXX..,O.OX.XX..,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
O.OXXXXO.,O.OX.XXO.,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.OX.XXOX,O.OX.XXO.,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.OX.XXO.,O.OX.XX..,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
O.OXXXX.O,O.OX.XX.O,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.XXXO,O.OX.XX.O,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OX.XX.O,O.OX.XX..,X,6,0.5,0.25,0.5,-0.08333333330000003,0.0,-0.1666666667
O.OX.XX..,O.OX.X...,O,5,0.25,-0.2,0.5833333333,0.13333333330000002,0.1666666667,0.06666666669999999
O.OXOXOXX,O.OXOX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOX.XX,O.OXOX.X.,O,7,0.0,0.0,1.0,0.0,0.0,0.0
O.OXOX.X.,O.OX.X.X.,X,6,0.0,-0.25,1.0,0.25,0.0,0.0
O.OXXXOX.,O.OX.XOX.,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.XOXX,O.OX.XOX.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
O.OX.XOX.,O.OX.X.X.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OXXX.XO,O.OX.X.XO,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.X.XO,O.OX.X.X.,X,6,0.5,0.25,0.5,-0.25,0.0,0.0
O.OX.X.X.,O.OX.X...,O,5,0.25,-0.2,0.75,0.3,0.0,-0.1
O.OXOX..X,O.OX.X..X,X,6,0.0,-0.25,0.6666666667,0.08333333339999993,0.3333333333,0.16666666659999999
O.OXXXO.X,O.OX.XO.X,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
O.OX.XO.X,O.OX.X..X,X,6,0.5,0.25,0.5,-0.08333333330000003,0.0,-0.1666666667
O.OXXX.OX,O.OX.X.OX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.OX.X.OX,O.OX.X..X,X,6,0.5,0.25,0.1666666667,-0.41666666660000007,0.3333333333,0.16666666659999999
O.OX.X..X,O.OX.X...,O,5,0.25,-0.2,0.5833333333,0.13333333330000002,0.1666666667,0.06666666669999999
O.OX.X...,O..X.X...,X,4,0.45,-0.08333333329999998,0.45,0.03333333329999999,0.1,0.05
O..XOXXOX,O..XOXXO.,O,7,0.0,0.0,0.5,-0.16666666669999997,0.5,0.16666666670000002
O..XOXXO.,O..XOXX..,X,6,0.0,0.0,0.6666666667,-0.16666666660000007,0.3333333333,0.16666666659999999
O..XOXX.O,O..XOXX..,X,6,0.0,0.0,1.0,0.16666666669999997,0.0,-0.1666666667
O..XOXX..,O..XOX...,O,5,0.0,-0.2333333333,0.8333333333,0.16666666660000007,0.1666666667,0.06666666669999999
O..XOXOXX,O..XOXOX.,O,7,0.5,0.16666666670000002,0.5,-0.16666666669999997,0.0,0.0
O..XOXOX.,O..XOX.X.,X,6,0.3333333333,0.16666666659999999,0.6666666667,-0.16666666660000007,0.0,0.0
O..XOX.XO,O..XOX.X.,X,6,0.0,-0.1666666667,1.0,0.16666666669999997,0.0,0.0
O..XOX.X.,O..XOX...,O,5,0.1666666667,-0.06666666660000001,0.8333333333,0.16666666660000007,0.0,-0.1
O..XOXO.X,O..XOX..X,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.08333333340000004,0.0,-0.1666666667
O..XOX.OX,O..XOX..X,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
O..XOX..X,O..XOX...,O,5,0.4166666667,0.18333333340000002,0.4166666667,-0.24999999999999994,0.1666666667,0.06666666669999999
O..XOX...,O..X.X...,X,4,0.2333333333,-0.3,0.6666666667,0.24999999999999994,0.1,0.05
O..XXXO..,O..X.XO..,O,5,1.0,0.26666666670000005,0.0,-0.2666666667,0.0,0.0
O..XXXOXO,O..X.XOXO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O..X.XOXO,O..X.XOX.,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
O..X.XOX.,O..X.XO..,O,5,0.5833333333,-0.1499999999999999,0.4166666667,0.15000000000000002,0.0,0.0
O..XXXOOX,O..X.XOOX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O..X.XOOX,O..X.XO.X,X,6,1.0,0.25,0.0,-0.25,0.0,0.0
O..X.XO.X,O..X.XO..,O,5,0.75,0.016666666700000055,0.25,-0.0166666667,0.0,0.0
O..X.XO..,O..X.X...,X,4,0.7333333333,0.19999999999999996,0.2666666667,-0.15000000000000002,0.0,-0.05
O..XXX.O.,O..X.X.O.,O,5,1.0,0.33333333330000003,0.0,-0.2333333333,0.0,-0.1
O..XXXXOO,O..X.XXOO,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O..X.XXOO,O..X.XXO.,X,6,0.6666666667,0.24999999999999994,0.3333333333,-0.08333333340000004,0.0,-0.1666666667
O..X.XXO.,O..X.X.O.,O,5,0.4166666667,-0.24999999999999994,0.4166666667,0.18333333340000002,0.1666666667,0.06666666669999999
O..X.X.OX,O..X.X.O.,O,5,0.6666666667,0.0,0.1666666667,-0.06666666660000001,0.1666666667,0.06666666669999999
O..X.X.O.,O..X.X...,X,4,0.6666666667,0.13333333339999998,0.2333333333,-0.18333333340000002,0.1,0.05
O..XXX..O,O..X.X..O,O,5,1.0,0.4666666667,0.0,-0.4666666667,0.0,0.0
O..X.XX.O,O..X.X..O,O,5,0.4166666667,-0.11666666659999997,0.5833333333,0.11666666660000002,0.0,0.0
O..X.X.XO,O..X.X..O,O,5,0.4166666667,-0.11666666659999997,0.5833333333,0.11666666660000002,0.0,0.0
O..X.X..O,O..X.X...,X,4,0.5333333333,0.0,0.4666666667,0.04999999999999999,0.0,-0.05
O..X.X...,O....X...,O,3,0.5333333333,-0.009523809599999988,0.4166666667,0.0166666667,0.05,-0.007142857099999997
OOO.XXX..,OO..XXX..,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
OOOOXXXX.,OO.OXXXX.,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.OXXXXO,OO.OXXXX.,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.OXXXX.,OO.OXXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OOOOXXX.X,OO.OXXX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXOXXXOX,OO.OXXXOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OO.OXXXOX,OO.OXXX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.OXXX.X,OO.OXXX..,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
OO.OXXX..,OO..XXX..,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
OOO.XXXOX,OO..XXXOX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO..XXXOX,OO..XXXO.,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO..XXXO.,OO..XXX..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OOO.XXXXO,OO..XXXXO,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO..XXXXO,OO..XXX.O,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO..XXX.O,OO..XXX..,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
OO..XXX..,OO..XX...,O,5,0.5833333333,-0.09999999999999998,0.4166666667,0.10000000000000003,0.0,0.0
OOO.XX.X.,OO..XX.X.,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OOOOXX.XX,OO.OXX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.OXXOXX,OO.OXX.XX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.OXX.XX,OO.OXX.X.,O,7,0.0,-0.3333333333,1.0,0.33333333330000003,0.0,0.0
OO.OXX.X.,OO..XX.X.,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OOO.XXOXX,OO..XXOXX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO..XXOXX,OO..XXOX.,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OO..XXOX.,OO..XX.X.,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO..XX.XO,OO..XX.X.,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO..XX.X.,OO..XX...,O,5,0.4166666667,-0.2666666666,0.5833333333,0.26666666660000005,0.0,0.0
OOO.XX..X,OO..XX..X,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
OO.OXX..X,OO..XX..X,X,6,0.5,0.0,0.5,0.0,0.0,0.0
