state,parent_state,to_move,layer,P(X wins),P(X wins) difference,P(O wins),P(O wins) difference,P(draws),P(draws) difference
OXXX.OO.X,OXX..OO.X,O,7,0.0,0.0,0.0,-0.3333333333,1.0,0.33333333330000003
OXX.XOOOX,OXX.XOO.X,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
OXX.XOO.X,OXX..OO.X,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
OXX..OOXX,OXX..OO.X,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
OXX..OO.X,OXX..O..X,X,6,0.0,-0.1666666667,0.3333333333,0.0,0.6666666667,0.16666666669999997
OXXX.O.OX,OXX..O.OX,O,7,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OXX.XO.OX,OXX..O.OX,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXX..OXOX,OXX..O.OX,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OXX..O.OX,OXX..O..X,X,6,0.3333333333,0.16666666659999999,0.0,-0.3333333333,0.6666666667,0.16666666669999997
OXX..O..X,OX...O..X,O,5,0.1666666667,-0.30000000000000004,0.3333333333,0.19999999999999998,0.5,0.09999999999999998
OX.XXOOOX,OX.XXOO.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OX.XXOO.X,OX.X.OO.X,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OX.X.OOXX,OX.X.OO.X,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OX.X.OO.X,OX.X.O..X,X,6,0.3333333333,0.0,0.0,0.0,0.6666666667,0.0
OX.XXO.OX,OX.X.O.OX,O,7,0.0,0.0,0.0,0.0,1.0,0.0
OX.X.OXOX,OX.X.O.OX,O,7,0.0,0.0,0.0,0.0,1.0,0.0
OX.X.O.OX,OX.X.O..X,X,6,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
OX.X.O..X,OX...O..X,O,5,0.3333333333,-0.13333333340000003,0.0,-0.1333333333,0.6666666667,0.26666666669999994
OX..XOOXX,OX..XOO.X,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OX..XOO.X,OX..XO..X,X,6,0.5,-0.08333333330000003,0.1666666667,0.08333333339999999,0.3333333333,0.0
OX..XOXOX,OX..XO.OX,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
OX..XO.OX,OX..XO..X,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
OX..XO..X,OX...O..X,O,5,0.5833333333,0.11666666660000002,0.0833333333,-0.04999999999999999,0.3333333333,-0.06666666670000004
OX...OXOX,OX...OX.X,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
OX...OX.X,OX...O..X,O,5,0.5833333333,0.11666666660000002,0.0833333333,-0.04999999999999999,0.3333333333,-0.06666666670000004
OX...OOXX,OX...O.XX,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
OX...O.XX,OX...O..X,O,5,0.6666666667,0.19999999999999996,0.1666666667,0.0333333334,0.1666666667,-0.23333333330000003
OX...O..X,OX......X,X,4,0.4666666667,0.005555555599999984,0.1333333333,-0.10555555560000002,0.4,0.10000000000000003
OXXX..OOX,OXX...OOX,O,7,0.5,0.0,0.0,-0.1666666667,0.5,0.16666666670000002
OXX.X.OOX,OXX...OOX,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
OXX..XOOX,OXX...OOX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OXX...OOX,OXX...O.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
OXX...O.X,OX....O.X,O,5,0.25,-0.11666666669999998,0.4166666667,-0.01666666659999999,0.3333333333,0.13333333329999997
OX.XX.OOX,OX.X..OOX,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OX.X.XOOX,OX.X..OOX,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
OX.X..OOX,OX.X..O.X,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
OX.X..O.X,OX....O.X,O,5,0.5,0.13333333330000002,0.1666666667,-0.26666666660000005,0.3333333333,0.13333333329999997
OX..XXOOX,OX..X.OOX,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OX..X.OOX,OX..X.O.X,X,6,0.3333333333,-0.08333333340000004,0.3333333333,-0.08333333340000004,0.3333333333,0.16666666659999999
OX..X.O.X,OX....O.X,O,5,0.4166666667,0.050000000000000044,0.4166666667,-0.01666666659999999,0.1666666667,-0.03333333330000002
OX...XOOX,OX...XO.X,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OX...XO.X,OX....O.X,O,5,0.4166666667,0.050000000000000044,0.5833333333,0.15000000000000002,0.0,-0.2
OX....OXX,OX....O.X,O,5,0.25,-0.11666666669999998,0.5833333333,0.15000000000000002,0.1666666667,-0.03333333330000002
OX....O.X,OX......X,X,4,0.3666666667,-0.09444444440000005,0.4333333333,0.1944444444,0.2,-0.09999999999999998
OXX....OX,OX.....OX,O,5,0.5833333333,0.15000000000000002,0.0833333333,0.016666666600000005,0.3333333333,-0.16666666670000002
OX.X...OX,OX.....OX,O,5,0.3333333333,-0.10000000000000003,0.0,-0.0666666667,0.6666666667,0.16666666669999997
OX..X..OX,OX.....OX,O,5,0.3333333333,-0.10000000000000003,0.1666666667,0.09999999999999999,0.5,0.0
OX...X.OX,OX.....OX,O,5,0.5833333333,0.15000000000000002,0.0833333333,0.016666666600000005,0.3333333333,-0.16666666670000002
OX....XOX,OX.....OX,O,5,0.3333333333,-0.10000000000000003,0.0,-0.0666666667,0.6666666667,0.16666666669999997
OX.....OX,OX......X,X,4,0.4333333333,-0.027777777800000014,0.0666666667,-0.1722222222,0.5,0.2
OX......X,O.......X,O,3,0.4611111111,-0.08174603179999995,0.2388888889,-0.018253968199999998,0.3,0.09999999999999998
OOXXOX..X,OOXXO...X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXXOOXXX,OOXXOOX.X,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXXOOX.X,OOXXO.X.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOXXO.XOX,OOXXO.X.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXXO.X.X,OOXXO...X,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OOXXOO.XX,OOXXO..XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXXOXOXX,OOXXO.OXX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXXO.OXX,OOXXO..XX,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXXO..XX,OOXXO...X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXXO...X,OOXX....X,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OOXXXOOXX,OOXXXOO.X,O,9,0.0,0.0,0.0,0.0,1.0,0.0
OOXXXOO.X,OOXXXO..X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OOXXXOXOX,OOXXXO.OX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXXXO.OX,OOXXXO..X,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OOXXXO..X,OOXX.O..X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OOXX.OXOX,OOXX.OX.X,X,8,1.0,0.0,0.0,0.0,0.0,0.0
OOXX.OX.X,OOXX.O..X,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
OOXX.OOXX,OOXX.O.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OOXX.O.XX,OOXX.O..X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OOXX.O..X,OOXX....X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
OOXXXXOOX,OOXXX.OOX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXXX.OOX,OOXXX.O.X,X,8,1.0,0.5,0.0,0.0,0.0,-0.5
OOXXX.O.X,OOXX..O.X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OOXX.XO.X,OOXX..O.X,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
OOXX..OXX,OOXX..O.X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OOXX..O.X,OOXX....X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
OOXXX..OX,OOXX...OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXX.X.OX,OOXX...OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXX..XOX,OOXX...OX,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OOXX...OX,OOXX....X,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OOXX....X,OOX.....X,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
OOXOXX..X,OOXOX...X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXOX.X.X,OOXOX...X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXOXOXXX,OOXOXO.XX,O,9,1.0,0.0,0.0,0.0,0.0,0.0
OOXOXO.XX,OOXOX..XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OOXOX.OXX,OOXOX..XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OOXOX..XX,OOXOX...X,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OOXOX...X,OOX.X...X,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OOX.XOX.X,OOX.XO..X,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
OOX.XOOXX,OOX.XO.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
OOX.XO.XX,OOX.XO..X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
OOX.XO..X,OOX.X...X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
OOX.XXO.X,OOX.X.O.X,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OOX.X.OXX,OOX.X.O.X,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
OOX.X.O.X,OOX.X...X,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
OOX.XX.OX,OOX.X..OX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.X.XOX,OOX.X..OX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.X..OX,OOX.X...X,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
OOX.X...X,OOX.....X,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
OOX..X..X,OOX.....X,O,5,1.0,0.16666666669999997,0.0,-0.0666666667,0.0,-0.1
OOXO.XX.X,OOXO..X.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..XXX,OOXO..X.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOXO..X.X,OOX...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX.OXX.X,OOX.O.X.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.O.XXX,OOX.O.X.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX.O.X.X,OOX...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX..OXXX,OOX..OX.X,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX..OX.X,OOX...X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
OOX..XXOX,OOX...XOX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOX...XOX,OOX...X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
OOX...X.X,OOX.....X,O,5,0.9166666667,0.08333333339999993,0.0833333333,0.016666666600000005,0.0,-0.1
OOXO.X.XX,OOXO...XX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOXO...XX,OOX....XX,X,6,0.8333333333,0.08333333330000003,0.1666666667,0.08333333339999999,0.0,-0.1666666667
OOX.OX.XX,OOX.O..XX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
OOX.O..XX,OOX....XX,X,6,1.0,0.25,0.0,-0.0833333333,0.0,-0.1666666667
OOX..O.XX,OOX....XX,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
OOX..XOXX,OOX...OXX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OOX...OXX,OOX....XX,X,6,0.5,-0.25,0.1666666667,0.08333333339999999,0.3333333333,0.16666666659999999
OOX....XX,OOX.....X,O,5,0.75,-0.08333333330000003,0.0833333333,0.016666666600000005,0.1666666667,0.06666666669999999
OOX.....X,O.X.....X,X,4,0.8333333333,0.20000000000000007,0.0666666667,-0.09999999999999999,0.1,-0.1
O.XOXOX.X,O.XOXO..X,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XOXOOXX,O.XOXO.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
O.XOXO.XX,O.XOXO..X,O,7,0.5,-0.16666666669999997,0.5,0.16666666670000002,0.0,0.0
O.XOXO..X,O.XOX...X,X,6,0.6666666667,0.08333333339999993,0.3333333333,-0.08333333340000004,0.0,0.0
O.XOX.O.X,O.XOX...X,X,6,0.0,-0.5833333333,1.0,0.5833333332999999,0.0,0.0
O.XOXX.OX,O.XOX..OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOX.XOX,O.XOX..OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOX..OX,O.XOX...X,X,6,0.8333333333,0.25,0.1666666667,-0.25,0.0,0.0
O.XOX...X,O.XO....X,O,5,0.5833333333,-0.09999999999999998,0.4166666667,0.10000000000000003,0.0,0.0
O.XO.X..X,O.XO....X,O,5,1.0,0.3166666667,0.0,-0.3166666667,0.0,0.0
O.XOOXX.X,O.XOO.X.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOO.XXX,O.XOO.X.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XOO.X.X,O.XO..X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
O.XO.OXXX,O.XO.OX.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
O.XO.OX.X,O.XO..X.X,X,6,0.8333333333,-0.08333333339999993,0.1666666667,0.08333333339999999,0.0,0.0
O.XO.XXOX,O.XO..XOX,O,7,1.0,0.0,0.0,0.0,0.0,0.0
O.XO..XOX,O.XO..X.X,X,6,1.0,0.08333333330000003,0.0,-0.0833333333,0.0,0.0
O.XO..X.X,O.XO....X,O,5,0.9166666667,0.23333333339999995,0.0833333333,-0.23333333339999998,0.0,0.0
O.XOOX.XX,O.XOO..XX,O,7,1.0,0.33333333330000003,0.0,-0.3333333333,0.0,0.0
O.XOO..XX,O.XO...XX,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
O.XO.O.XX,O.XO...XX,X,6,0.5,0.0,0.5,0.0,0.0,0.0
O.XO..OXX,O.XO...XX,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
O.XO...XX,O.XO....X,O,5,0.5,-0.1833333333,0.5,0.1833333333,0.0,0.0
O.XO....X,O.X.....X,X,4,0.6833333333,0.050000000000000044,0.3166666667,0.15,0.0,-0.2
O.XXOOXOX,O.XXOOX.X,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
O.XXOOX.X,O.XXOO..X,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
O.XXOOOXX,O.XXOO.XX,X,8,0.0,-0.5,0.0,0.0,1.0,0.5
O.XXOO.XX,O.XXOO..X,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
O.XXOO..X,O.XXO...X,X,6,0.3333333333,-0.25000000000000006,0.0,-0.0833333333,0.6666666667,0.3333333334
O.XXOXO.X,O.XXO.O.X,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
O.XXO.OXX,O.XXO.O.X,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O.XXO.O.X,O.XXO...X,X,6,0.6666666667,0.08333333339999993,0.0,-0.0833333333,0.3333333333,0.0
O.XXOX.OX,O.XXO..OX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.XXO.XOX,O.XXO..OX,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
O.XXO..OX,O.XXO...X,X,6,0.5,-0.08333333330000003,0.1666666667,0.08333333339999999,0.3333333333,0.0
O.XXO...X,O.X.O...X,O,5,0.5833333333,-0.08333333339999993,0.0833333333,-0.04999999999999999,0.3333333333,0.13333333329999997
O.X.OX..X,O.X.O...X,O,5,1.0,0.33333333330000003,0.0,-0.1333333333,0.0,-0.2
O.X.OOXXX,O.X.OOX.X,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.X.OOX.X,O.X.O.X.X,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.OXXOX,O.X.O.XOX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.X.O.XOX,O.X.O.X.X,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O.X.X,O.X.O...X,O,5,0.6666666667,0.0,0.1666666667,0.0333333334,0.1666666667,-0.03333333330000002
O.X.OO.XX,O.X.O..XX,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.OXOXX,O.X.O.OXX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.X.O.OXX,O.X.O..XX,X,6,0.5,-0.16666666669999997,0.1666666667,0.0,0.3333333333,0.16666666659999999
O.X.O..XX,O.X.O...X,O,5,0.6666666667,0.0,0.1666666667,0.0333333334,0.1666666667,-0.03333333330000002
O.X.O...X,O.X.....X,X,4,0.6666666667,0.0333333334,0.1333333333,-0.0333333334,0.2,0.0
O.XXXOOOX,O.XXXOO.X,X,8,0.0,0.0,0.0,0.0,1.0,0.0
O.XXXOO.X,O.XX.OO.X,O,7,0.0,0.0,0.0,0.0,1.0,0.0
O.XX.OOXX,O.XX.OO.X,O,7,0.0,0.0,0.0,0.0,1.0,0.0
O.XX.OO.X,O.XX.O..X,X,6,0.0,-0.3333333333,0.0,0.0,1.0,0.33333333330000003
O.XXXO.OX,O.XX.O.OX,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
O.XX.OXOX,O.XX.O.OX,O,7,0.5,0.16666666670000002,0.0,0.0,0.5,-0.16666666669999997
O.XX.O.OX,O.XX.O..X,X,6,0.3333333333,0.0,0.0,0.0,0.6666666667,0.0
O.XX.O..X,O.X..O..X,O,5,0.3333333333,-0.10000000000000003,0.0,-0.1666666667,0.6666666667,0.26666666669999994
O.X.XOOXX,O.X.XOO.X,O,7,0.0,0.0,0.5,0.16666666670000002,0.5,-0.16666666669999997
O.X.XOO.X,O.X.XO..X,X,6,0.0,-0.5,0.3333333333,0.16666666659999999,0.6666666667,0.3333333334
O.X.XOXOX,O.X.XO.OX,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
O.X.XO.OX,O.X.XO..X,X,6,0.6666666667,0.16666666669999997,0.0,-0.1666666667,0.3333333333,0.0
O.X.XO..X,O.X..O..X,O,5,0.5,0.06666666669999999,0.1666666667,0.0,0.3333333333,-0.06666666670000004
O.X..OXOX,O.X..OX.X,X,6,0.6666666667,-0.08333333330000003,0.0,-0.0833333333,0.3333333333,0.16666666659999999
O.X..OX.X,O.X..O..X,O,5,0.75,0.3166666667,0.0833333333,-0.08333333339999999,0.1666666667,-0.23333333330000003
O.X..OOXX,O.X..O.XX,X,6,0.0,-0.4166666667,0.3333333333,0.08333333329999998,0.6666666667,0.3333333334
O.X..O.XX,O.X..O..X,O,5,0.4166666667,-0.01666666659999999,0.25,0.0833333333,0.3333333333,-0.06666666670000004
O.X..O..X,O.X.....X,X,4,0.4333333333,-0.19999999999999996,0.1666666667,0.0,0.4,0.2
O.XXX.OOX,O.XX..OOX,O,7,0.5,-0.16666666669999997,0.0,0.0,0.5,0.16666666670000002
O.XX.XOOX,O.XX..OOX,O,7,1.0,0.33333333330000003,0.0,0.0,0.0,-0.3333333333
O.XX..OOX,O.XX..O.X,X,6,0.6666666667,0.16666666669999997,0.0,0.0,0.3333333333,-0.16666666670000002
O.XX..O.X,O.X...O.X,O,5,0.5,0.04999999999999999,0.0,-0.25,0.5,0.2
O.X.XXOOX,O.X.X.OOX,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
O.X.X.OOX,O.X.X.O.X,X,6,0.5,0.25,0.1666666667,-0.25,0.3333333333,0.0
O.X.X.O.X,O.X...O.X,O,5,0.25,-0.2,0.4166666667,0.16666666670000002,0.3333333333,0.03333333329999999
O.X..XO.X,O.X...O.X,O,5,1.0,0.55,0.0,-0.25,0.0,-0.3
O.X...OXX,O.X...O.X,O,5,0.25,-0.2,0.4166666667,0.16666666670000002,0.3333333333,0.03333333329999999
O.X...O.X,O.X.....X,X,4,0.45,-0.18333333329999996,0.25,0.0833333333,0.3,0.09999999999999998
O.XX...OX,O.X....OX,O,5,0.5833333333,-0.1499999999999999,0.0833333333,0.016666666600000005,0.3333333333,0.13333333329999997
O.X.X..OX,O.X....OX,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
O.X..X.OX,O.X....OX,O,5,1.0,0.26666666670000005,0.0,-0.0666666667,0.0,-0.2
O.X...XOX,O.X....OX,O,5,0.75,0.016666666700000055,0.0833333333,0.016666666600000005,0.1666666667,-0.03333333330000002
O.X....OX,O.X.....X,X,4,0.7333333333,0.09999999999999998,0.0666666667,-0.09999999999999999,0.2,0.0
O.X.....X,O.......X,O,3,0.6333333333,0.09047619039999999,0.1666666667,-0.09047619040000002,0.2,0.0
OOOXX...X,OO.XX...X,X,6,0.0,-0.4166666667,1.0,0.5833333332999999,0.0,-0.1666666667
OOOXXOX.X,OO.XXOX.X,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XXOXOX,OO.XXOX.X,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XXOX.X,OO.XXO..X,O,7,0.5,0.16666666670000002,0.5,0.16666666670000002,0.0,-0.3333333333
OOOXXO.XX,OO.XXO.XX,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OO.XXOOXX,OO.XXO.XX,X,8,0.0,0.0,0.0,-0.5,1.0,0.5
OO.XXO.XX,OO.XXO..X,O,7,0.0,-0.3333333333,0.5,0.16666666670000002,0.5,0.16666666670000002
OO.XXO..X,OO.XX...X,X,6,0.3333333333,-0.08333333340000004,0.3333333333,-0.08333333340000004,0.3333333333,0.16666666659999999
OO.XXXO.X,OO.XX.O.X,O,7,1.0,0.5,0.0,-0.1666666667,0.0,-0.3333333333
OOOXX.OXX,OO.XX.OXX,X,8,0.0,0.0,1.0,0.5,0.0,-0.5
OO.XX.OXX,OO.XX.O.X,O,7,0.0,-0.5,0.5,0.33333333330000003,0.5,0.16666666670000002
OO.XX.O.X,OO.XX...X,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
OO.XXX.OX,OO.XX..OX,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OOOXX.XOX,OO.XX.XOX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XX.XOX,OO.XX..OX,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.XX..OX,OO.XX...X,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
OO.XX...X,OO.X....X,O,5,0.4166666667,-0.08333333329999998,0.4166666667,0.0166666667,0.1666666667,0.06666666669999999
OOOX.X..X,OO.X.X..X,X,6,0.0,-0.5,1.0,0.5,0.0,0.0
OOOXOXX.X,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXXOX,OO.XOXX.X,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.XOXX.X,OO.XOX..X,O,7,0.0,-0.5,1.0,0.5,0.0,0.0
OOOXOX.XX,OO.XOX.XX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.XOXOXX,OO.XOX.XX,X,8,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XOX.XX,OO.XOX..X,O,7,0.5,0.0,0.5,0.0,0.0,0.0
OO.XOX..X,OO.X.X..X,X,6,0.5,0.0,0.5,0.0,0.0,0.0
OOOX.XOXX,OO.X.XOXX,X,8,0.0,-0.5,1.0,0.5,0.0,0.0
OO.X.XOXX,OO.X.XO.X,O,7,0.5,-0.33333333330000003,0.5,0.33333333330000003,0.0,0.0
OO.X.XO.X,OO.X.X..X,X,6,0.8333333333,0.33333333330000003,0.1666666667,-0.33333333330000003,0.0,0.0
OOOX.XXOX,OO.X.XXOX,X,8,0.0,0.0,1.0,0.0,0.0,0.0
OO.X.XXOX,OO.X.X.OX,O,7,0.0,-0.6666666667,1.0,0.6666666667000001,0.0,0.0
OO.X.X.OX,OO.X.X..X,X,6,0.6666666667,0.16666666669999997,0.3333333333,-0.16666666670000002,0.0,0.0
OO.X.X..X,OO.X....X,O,5,0.5,0.0,0.5,0.09999999999999998,0.0,-0.1
OOOX..X.X,OO.X..X.X,X,6,0.0,-0.4166666667,1.0,0.41666666669999997,0.0,0.0
OO.XO.XXX,OO.XO.X.X,O,7,1.0,0.5,0.0,-0.5,0.0,0.0
OO.XO.X.X,OO.X..X.X,X,6,0.5,0.08333333329999998,0.5,-0.08333333330000003,0.0,0.0
OO.X.OXXX,OO.X.OX.X,O,7,1.0,0.16666666669999997,0.0,-0.1666666667,0.0,0.0
OO.X.OX.X,OO.X..X.X,X,6,0.8333333333,0.4166666666,0.1666666667,-0.41666666660000007,0.0,0.0
OO.X..XOX,OO.X..X.X,X,6,0.3333333333,-0.08333333340000004,0.6666666667,0.08333333339999993,0.0,0.0
OO.X..X.X,OO.X....X,O,5,0.4166666667,-0.08333333329999998,0.5833333333,0.1833333333,0.0,-0.1
OOOX...XX,OO.X...XX,X,6,0.0,-0.4166666667,1.0,0.5833333332999999,0.0,-0.1666666667
OO.XO..XX,OO.X...XX,X,6,0.8333333333,0.4166666666,0.1666666667,-0.25,0.0,-0.1666666667
OO.X.O.XX,OO.X...XX,X,6,0.5,0.08333333329999998,0.1666666667,-0.25,0.3333333333,0.16666666659999999
