state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
.OXOXXO.X,.OXOXXO..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXXO..,.OXOXX...,X,6,0.5000000000,0.1666666667,0.3333333333
.OXOXXXO.,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.OX,.OXOXX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.O.,.OXOXX...,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOXXX.O,.OXOXX..O,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXX.XO,.OXOXX..O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOXX..O,.OXOXX...,X,6,0.6666666667,0.0000000000,0.3333333333
.OXOXX...,.OXOX....,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOX.X..,.OXOX....,O,5,1.0000000000,0.0000000000,0.0000000000
.OXOXOXX.,.OXOXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXOOXX,.OXOXO.XX,X,8,1.0000000000,0.0000000000,0.0000000000
.OXOXO.XX,.OXOXO.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXO.X.,.OXOX..X.,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX.OXX,.OXOX.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
.OXOX.OX.,.OXOX..X.,X,6,0.3333333333,0.3333333333,0.3333333333
.OXOX.XXO,.OXOX..XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX..XO,.OXOX..X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXOX..X.,.OXOX....,O,5,0.6666666667,0.1666666667,0.1666666667
.OXOXOX.X,.OXOXO..X,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOXO..X,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX.O.X,.OXOX...X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXOX.XOX,.OXOX..OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOX..OX,.OXOX...X,X,6,1.0000000000,0.0000000000,0.0000000000
.OXOX...X,.OXOX....,O,5,0.9166666667,0.0833333333,0.0000000000
.OXOX....,.OX.X....,X,4,0.8333333333,0.0666666667,0.1000000000
.OX.XOX..,.OX.XO...,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.XOOXX,.OX.XOOX.,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XOOX.,.OX.XO.X.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX.XOXXO,.OX.XO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XO.XO,.OX.XO.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.XO.X.,.OX.XO...,O,5,0.6666666667,0.0000000000,0.3333333333
.OX.XOO.X,.OX.XO..X,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.XOXOX,.OX.XO.OX,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XO.OX,.OX.XO..X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.XO..X,.OX.XO...,O,5,0.8333333333,0.0000000000,0.1666666667
.OX.XO...,.OX.X....,X,4,0.8000000000,0.0000000000,0.2000000000
.OX.XXOOX,.OX.XXOO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XXOO.,.OX.XXO..,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XXOXO,.OX.XXO.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OX.XXO.O,.OX.XXO..,X,6,0.5000000000,0.1666666667,0.3333333333
.OX.XXO..,.OX.X.O..,O,5,0.6666666667,0.1666666667,0.1666666667
.OX.X.OXO,.OX.X.OX.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX.X.OX.,.OX.X.O..,O,5,0.3333333333,0.1666666667,0.5000000000
.OX.X.OOX,.OX.X.O.X,X,6,1.0000000000,0.0000000000,0.0000000000
.OX.X.O.X,.OX.X.O..,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.X.O..,.OX.X....,X,4,0.5666666667,0.1333333333,0.3000000000
.OX.XXXOO,.OX.XX.OO,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.XX.OO,.OX.XX.O.,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.XX.O.,.OX.X..O.,O,5,0.9166666667,0.0833333333,0.0000000000
.OX.X.XO.,.OX.X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..OX,.OX.X..O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..O.,.OX.X....,X,4,0.9333333333,0.0666666667,0.0000000000
.OX.XX..O,.OX.X...O,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.X.X.O,.OX.X...O,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.X..XO,.OX.X...O,O,5,0.6666666667,0.0000000000,0.3333333333
.OX.X...O,.OX.X....,X,4,0.7333333333,0.0666666667,0.2000000000
.OX.X....,.OX......,O,3,0.7833333333,0.0666666667,0.1500000000
.OXOOXXXO,.OXOOXXX.,X,8,0.0000000000,0.0000000000,1.0000000000
.OXOOXXX.,.OXOOXX..,O,7,0.5000000000,0.0000000000,0.5000000000
.OXOOXX.X,.OXOOXX..,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOOXX..,.OXO.XX..,X,6,0.5000000000,0.1666666667,0.3333333333
.OXO.XXOX,.OXO.XXO.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XXO.,.OXO.XX..,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.XXXO,.OXO.XX.O,O,7,0.5000000000,0.0000000000,0.5000000000
.OXO.XX.O,.OXO.XX..,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO.XX..,.OXO.X...,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOOX.XX,.OXOOX.X.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOOX.X.,.OXO.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO.XOXX,.OXO.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.XOX.,.OXO.X.X.,X,6,0.5000000000,0.1666666667,0.3333333333
.OXO.X.XO,.OXO.X.X.,X,6,0.3333333333,0.0000000000,0.6666666667
.OXO.X.X.,.OXO.X...,O,5,0.5833333333,0.0833333333,0.3333333333
.OXO.X..X,.OXO.X...,O,5,1.0000000000,0.0000000000,0.0000000000
.OXO.X...,.OX..X...,X,4,0.7333333333,0.0666666667,0.2000000000
.OX.OXXO.,.OX.OXX..,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.OXXXO,.OX.OXX.O,O,7,0.0000000000,0.5000000000,0.5000000000
.OX.OXX.O,.OX.OXX..,X,6,0.0000000000,0.6666666667,0.3333333333
.OX.OXX..,.OX.OX...,O,5,0.2500000000,0.5833333333,0.1666666667
.OX.OXOXX,.OX.OXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.OXOX.,.OX.OX.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.OX.XO,.OX.OX.X.,X,6,0.0000000000,0.3333333333,0.6666666667
.OX.OX.X.,.OX.OX...,O,5,0.5000000000,0.1666666667,0.3333333333
.OX.OX..X,.OX.OX...,O,5,1.0000000000,0.0000000000,0.0000000000
.OX.OX...,.OX..X...,X,4,0.4500000000,0.3500000000,0.2000000000
.OX..XOXO,.OX..XOX.,X,6,0.3333333333,0.0000000000,0.6666666667
.OX..XOX.,.OX..XO..,O,5,0.5833333333,0.0833333333,0.3333333333
.OX..XO.X,.OX..XO..,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..XO..,.OX..X...,X,4,0.6666666667,0.1333333333,0.2000000000
.OX..XXOO,.OX..XXO.,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..XXO.,.OX..X.O.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX..X.OX,.OX..X.O.,O,5,1.0000000000,0.0000000000,0.0000000000
.OX..X.O.,.OX..X...,X,4,0.6833333333,0.3166666667,0.0000000000
.OX..XX.O,.OX..X..O,O,5,0.5000000000,0.3333333333,0.1666666667
.OX..X.XO,.OX..X..O,O,5,0.3333333333,0.1666666667,0.5000000000
.OX..X..O,.OX..X...,X,4,0.4333333333,0.2666666667,0.3000000000
.OX..X...,.OX......,O,3,0.6333333333,0.2166666667,0.1500000000
.OXOO.XXX,.OXOO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXOO.XX.,.OXO..XX.,X,6,0.5000000000,0.1666666667,0.3333333333
.OXO.OXXX,.OXO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OXO.OXX.,.OXO..XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..XXO,.OXO..XX.,X,6,0.6666666667,0.0000000000,0.3333333333
.OXO..XX.,.OXO..X..,O,5,0.7500000000,0.0833333333,0.1666666667
.OXOO.X.X,.OXO..X.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OXO.OX.X,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..XOX,.OXO..X.X,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..X.X,.OXO..X..,O,5,0.8333333333,0.1666666667,0.0000000000
.OXO..X..,.OX...X..,X,4,0.7666666667,0.1333333333,0.1000000000
.OX.OOXXX,.OX.OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.OX.OOXX.,.OX.O.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
.OX.O.XXO,.OX.O.XX.,X,6,0.3333333333,0.3333333333,0.3333333333
.OX.O.XX.,.OX.O.X..,O,5,0.5833333333,0.2500000000,0.1666666667
.OX.OOX.X,.OX.O.X.X,X,6,0.5000000000,0.5000000000,0.0000000000
.OX.O.XOX,.OX.O.X.X,X,6,0.0000000000,1.0000000000,0.0000000000
.OX.O.X.X,.OX.O.X..,O,5,0.5000000000,0.5000000000,0.0000000000
.OX.O.X..,.OX...X..,X,4,0.4000000000,0.5000000000,0.1000000000
.OX..OXXO,.OX..OXX.,X,6,1.0000000000,0.0000000000,0.0000000000
.OX..OXX.,.OX..OX..,O,5,0.9166666667,0.0833333333,0.0000000000
.OX..OXOX,.OX..OX.X,X,6,0.6666666667,0.3333333333,0.0000000000
.OX..OX.X,.OX..OX..,O,5,0.7500000000,0.2500000000,0.0000000000
.OX..OX..,.OX...X..,X,4,0.8666666667,0.1333333333,0.0000000000
.OX...XOX,.OX...XO.,O,5,0.5833333333,0.4166666667,0.0000000000
.OX...XO.,.OX...X..,X,4,0.6666666667,0.3333333333,0.0000000000
.OX...XXO,.OX...X.O,O,5,0.6666666667,0.1666666667,0.1666666667
.OX...X.O,.OX...X..,X,4,0.7333333333,0.1666666667,0.1000000000
.OX...X..,.OX......,O,3,0.7111111111,0.2388888889,0.0500000000
.OXOO..XX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO.O.XX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO..OXX,.OXO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.OXO...XX,.OXO...X.,O,5,0.8333333333,0.1666666667,0.0000000000
.OXO...X.,.OX....X.,X,4,0.6666666667,0.1333333333,0.2000000000
.OX.OO.XX,.OX.O..XX,X,6,0.5000000000,0.1666666667,0.3333333333
.OX.O.OXX,.OX.O..XX,X,6,0.6666666667,0.0000000000,0.3333333333
.OX.O..XX,.OX.O..X.,O,5,0.7500000000,0.0833333333,0.1666666667
.OX.O..X.,.OX....X.,X,4,0.5333333333,0.1666666667,0.3000000000
.OX..OOXX,.OX..O.XX,X,6,0.3333333333,0.0000000000,0.6666666667
.OX..O.XX,.OX..O.X.,O,5,0.5833333333,0.0833333333,0.3333333333
.OX..O.X.,.OX....X.,X,4,0.6333333333,0.0666666667,0.3000000000
.OX...OXX,.OX...OX.,O,5,0.5833333333,0.0833333333,0.3333333333
.OX...OX.,.OX....X.,X,4,0.4333333333,0.0666666667,0.5000000000
.OX....XO,.OX....X.,X,4,0.5000000000,0.1000000000,0.4000000000
.OX....X.,.OX......,O,3,0.5833333333,0.1166666667,0.3000000000
.OXO....X,.OX.....X,X,4,0.8666666667,0.1333333333,0.0000000000
.OX.O...X,.OX.....X,X,4,0.5833333333,0.3166666667,0.1000000000
.OX..O..X,.OX.....X,X,4,0.6333333333,0.1666666667,0.2000000000
.OX...O.X,.OX.....X,X,4,0.7333333333,0.0666666667,0.2000000000
.OX....OX,.OX.....X,X,4,0.7500000000,0.2500000000,0.0000000000
.OX.....X,.OX......,O,3,0.7333333333,0.1666666667,0.1000000000
.OX......,..X......,X,2,0.6428571429,0.1857142857,0.1714285714
XXXOO....,X.XOO....,O,5,1.0000000000,0.0000000000,0.0000000000
XXXOOXO..,X.XOOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
XXXOOXOXO,X.XOOXOXO,O,9,1.0000000000,0.0000000000,0.0000000000
X.XOOXOXO,X.XOOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
X.XOOXOX.,X.XOOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOXO.X,X.XOOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOXO..,X.XOOX...,X,6,1.0000000000,0.0000000000,0.0000000000
XXXOOX.O.,X.XOOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
XXXOOXXOO,X.XOOXXOO,O,9,1.0000000000,0.0000000000,0.0000000000
X.XOOXXOO,X.XOOXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
X.XOOXXO.,X.XOOX.O.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XOOX.OX,X.XOOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOX.O.,X.XOOX...,X,6,0.8333333333,0.1666666667,0.0000000000
XXXOOX..O,X.XOOX..O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOXX.O,X.XOOX..O,O,7,0.5000000000,0.0000000000,0.5000000000
X.XOOX.XO,X.XOOX..O,O,7,0.5000000000,0.0000000000,0.5000000000
X.XOOX..O,X.XOOX...,X,6,0.6666666667,0.0000000000,0.3333333333
X.XOOX...,X.XOO....,O,5,0.7500000000,0.0833333333,0.1666666667
X.XOOOX..,X.XOO.X..,X,6,0.0000000000,1.0000000000,0.0000000000
XXXOO.XO.,X.XOO.XO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOOXOX,X.XOO.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOO.XOX,X.XOO.XO.,O,7,0.0000000000,1.0000000000,0.0000000000
X.XOO.XO.,X.XOO.X..,X,6,0.5000000000,0.5000000000,0.0000000000
XXXOO.X.O,X.XOO.X.O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOOXXO,X.XOO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOO.XXO,X.XOO.X.O,O,7,0.0000000000,0.5000000000,0.5000000000
X.XOO.X.O,X.XOO.X..,X,6,0.5000000000,0.1666666667,0.3333333333
X.XOO.X..,X.XOO....,O,5,0.2500000000,0.5833333333,0.1666666667
X.XOOO.X.,X.XOO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
XXXOO.OX.,X.XOO.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOOOXX,X.XOO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOO.OXX,X.XOO.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XOO.OX.,X.XOO..X.,X,6,0.8333333333,0.1666666667,0.0000000000
XXXOO..XO,X.XOO..XO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOO..XO,X.XOO..X.,X,6,0.5000000000,0.1666666667,0.3333333333
X.XOO..X.,X.XOO....,O,5,0.4166666667,0.4166666667,0.1666666667
X.XOOO..X,X.XOO...X,X,6,0.0000000000,1.0000000000,0.0000000000
XXXOO.O.X,X.XOO.O.X,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOO.O.X,X.XOO...X,X,6,0.8333333333,0.1666666667,0.0000000000
XXXOO..OX,X.XOO..OX,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOO..OX,X.XOO...X,X,6,0.6666666667,0.3333333333,0.0000000000
X.XOO...X,X.XOO....,O,5,0.5000000000,0.5000000000,0.0000000000
X.XOO....,X.XO.....,X,4,0.5833333333,0.3166666667,0.1000000000
XXXO.O...,X.XO.O...,O,5,1.0000000000,0.0000000000,0.0000000000
XXXOXOO..,X.XOXOO..,O,7,1.0000000000,0.0000000000,0.0000000000
XXXOXOOXO,X.XOXOOXO,O,9,1.0000000000,0.0000000000,0.0000000000
X.XOXOOXO,X.XOXOOX.,X,8,1.0000000000,0.0000000000,0.0000000000
X.XOXOOX.,X.XOXOO..,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXOO.X,X.XOXOO..,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXOO..,X.XOXO...,X,6,1.0000000000,0.0000000000,0.0000000000
XXXOXO.O.,X.XOXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXOXO.,X.XOXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXO.OX,X.XOXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXO.O.,X.XOXO...,X,6,1.0000000000,0.0000000000,0.0000000000
XXXOXO..O,X.XOXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXOX.O,X.XOXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXO.XO,X.XOXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXO..O,X.XOXO...,X,6,1.0000000000,0.0000000000,0.0000000000
X.XOXO...,X.XO.O...,O,5,1.0000000000,0.0000000000,0.0000000000
XXXO.OXO.,X.XO.OXO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OXOX,X.XO.OXO.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XO.OXO.,X.XO.OX..,X,6,0.8333333333,0.1666666667,0.0000000000
XXXO.OX.O,X.XO.OX.O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OXXO,X.XO.OX.O,O,7,0.5000000000,0.5000000000,0.0000000000
X.XO.OX.O,X.XO.OX..,X,6,0.8333333333,0.1666666667,0.0000000000
X.XO.OX..,X.XO.O...,O,5,0.5833333333,0.4166666667,0.0000000000
XXXO.OOX.,X.XO.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OOXX,X.XO.OOX.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XO.OOX.,X.XO.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
XXXO.O.XO,X.XO.O.XO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.O.XO,X.XO.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XO.O.X.,X.XO.O...,O,5,0.5833333333,0.4166666667,0.0000000000
XXXO.OO.X,X.XO.OO.X,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OO.X,X.XO.O..X,X,6,0.8333333333,0.1666666667,0.0000000000
XXXO.O.OX,X.XO.O.OX,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.O.OX,X.XO.O..X,X,6,0.8333333333,0.1666666667,0.0000000000
X.XO.O..X,X.XO.O...,O,5,0.5833333333,0.4166666667,0.0000000000
X.XO.O...,X.XO.....,X,4,0.7500000000,0.2500000000,0.0000000000
XXXO..O..,X.XO..O..,O,5,1.0000000000,0.0000000000,0.0000000000
XXXOX.OO.,X.XOX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXXOOO,X.XOXXOO.,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOXXOO.,X.XOX.OO.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XOX.OOX,X.XOX.OO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOX.OO.,X.XOX.O..,X,6,0.8333333333,0.1666666667,0.0000000000
XXXOX.O.O,X.XOX.O.O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXXO.O,X.XOX.O.O,O,7,0.0000000000,0.5000000000,0.5000000000
X.XOX.OXO,X.XOX.O.O,O,7,0.5000000000,0.0000000000,0.5000000000
X.XOX.O.O,X.XOX.O..,X,6,0.5000000000,0.1666666667,0.3333333333
X.XOX.O..,X.XO..O..,O,5,0.7500000000,0.0833333333,0.1666666667
XXXO.XOO.,X.XO.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.XOOX,X.XO.XOO.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.XOO.,X.XO.XO..,X,6,0.8333333333,0.1666666667,0.0000000000
XXXO.XO.O,X.XO.XO.O,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.XOXO,X.XO.XO.O,O,7,0.5000000000,0.0000000000,0.5000000000
X.XO.XO.O,X.XO.XO..,X,6,0.5000000000,0.1666666667,0.3333333333
X.XO.XO..,X.XO..O..,O,5,0.7500000000,0.0833333333,0.1666666667
XXXO..OXO,X.XO..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO..OXO,X.XO..OX.,X,6,0.6666666667,0.0000000000,0.3333333333
X.XO..OX.,X.XO..O..,O,5,0.7500000000,0.0833333333,0.1666666667
XXXO..OOX,X.XO..OOX,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO..OOX,X.XO..O.X,X,6,1.0000000000,0.0000000000,0.0000000000
X.XO..O.X,X.XO..O..,O,5,0.9166666667,0.0833333333,0.0000000000
X.XO..O..,X.XO.....,X,4,0.8333333333,0.0666666667,0.1000000000
XXXO...O.,X.XO...O.,O,5,1.0000000000,0.0000000000,0.0000000000
XXXOX..OO,X.XOX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOXX.OO,X.XOX..OO,O,7,0.5000000000,0.5000000000,0.0000000000
X.XOX.XOO,X.XOX..OO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOX..OO,X.XOX..O.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XOX..O.,X.XO...O.,O,5,0.9166666667,0.0833333333,0.0000000000
XXXO.X.OO,X.XO.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.XXOO,X.XO.X.OO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.X.OO,X.XO.X.O.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XO.X.O.,X.XO...O.,O,5,0.8333333333,0.1666666667,0.0000000000
XXXO..XOO,X.XO..XOO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO..XOO,X.XO..XO.,X,6,1.0000000000,0.0000000000,0.0000000000
X.XO..XO.,X.XO...O.,O,5,0.7500000000,0.2500000000,0.0000000000
X.XO...OX,X.XO...O.,O,5,0.8333333333,0.1666666667,0.0000000000
X.XO...O.,X.XO.....,X,4,0.8666666667,0.1333333333,0.0000000000
XXXO....O,X.XO....O,O,5,1.0000000000,0.0000000000,0.0000000000
X.XOX...O,X.XO....O,O,5,0.7500000000,0.0833333333,0.1666666667
X.XO.X..O,X.XO....O,O,5,0.5833333333,0.0833333333,0.3333333333
X.XO..X.O,X.XO....O,O,5,0.7500000000,0.0833333333,0.1666666667
X.XO...XO,X.XO....O,O,5,0.5833333333,0.0833333333,0.3333333333
X.XO....O,X.XO.....,X,4,0.7333333333,0.0666666667,0.2000000000
X.XO.....,..XO.....,O,3,0.7333333333,0.1666666667,0.1000000000
.XXOOXOXO,.XXOOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
.XXOOXOX.,.XXOOXO..,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOOXO.X,.XXOOXO..,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOOXO..,.XXOOX...,X,6,0.8333333333,0.1666666667,0.0000000000
.XXOOXXOO,.XXOOXXO.,X,8,1.0000000000,0.0000000000,0.0000000000
.XXOOXXO.,.XXOOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOOX.OX,.XXOOX.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOOX.O.,.XXOOX...,X,6,1.0000000000,0.0000000000,0.0000000000
.XXOOXX.O,.XXOOX..O,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOOX.XO,.XXOOX..O,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOOX..O,.XXOOX...,X,6,0.6666666667,0.3333333333,0.0000000000
.XXOOX...,.XXOO....,O,5,0.7500000000,0.2500000000,0.0000000000
.XXOOOX..,.XXOO.X..,X,6,0.0000000000,1.0000000000,0.0000000000
.XXOOOXOX,.XXOO.XOX,X,8,0.0000000000,1.0000000000,0.0000000000
.XXOO.XOX,.XXOO.XO.,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOO.XO.,.XXOO.X..,X,6,0.8333333333,0.1666666667,0.0000000000
.XXOOOXXO,.XXOO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
.XXOO.XXO,.XXOO.X.O,O,7,0.0000000000,1.0000000000,0.0000000000
.XXOO.X.O,.XXOO.X..,X,6,0.5000000000,0.5000000000,0.0000000000
.XXOO.X..,.XXOO....,O,5,0.4166666667,0.5833333333,0.0000000000
.XXOOO.X.,.XXOO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XXOOOOXX,.XXOO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
.XXOO.OXX,.XXOO.OX.,O,7,0.0000000000,1.0000000000,0.0000000000
.XXOO.OX.,.XXOO..X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XXOO..XO,.XXOO..X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XXOO..X.,.XXOO....,O,5,0.2500000000,0.7500000000,0.0000000000
.XXOOO..X,.XXOO...X,X,6,0.0000000000,1.0000000000,0.0000000000
.XXOO.O.X,.XXOO...X,X,6,0.6666666667,0.3333333333,0.0000000000
.XXOO..OX,.XXOO...X,X,6,0.8333333333,0.1666666667,0.0000000000
.XXOO...X,.XXOO....,O,5,0.5000000000,0.5000000000,0.0000000000
.XXOO....,.XXO.....,X,4,0.5833333333,0.4166666667,0.0000000000
.XXOXOOX.,.XXOXOO..,O,7,1.0000000000,0.0000000000,0.0000000000
XXXOXOOOX,.XXOXOOOX,O,9,1.0000000000,0.0000000000,0.0000000000
.XXOXOOOX,.XXOXOO.X,X,8,1.0000000000,0.0000000000,0.0000000000
.XXOXOO.X,.XXOXOO..,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOXOO..,.XXOXO...,X,6,0.8333333333,0.1666666667,0.0000000000
.XXOXOXO.,.XXOXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOXO.OX,.XXOXO.O.,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOXO.O.,.XXOXO...,X,6,1.0000000000,0.0000000000,0.0000000000
.XXOXOX.O,.XXOXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOXO.XO,.XXOXO..O,O,7,1.0000000000,0.0000000000,0.0000000000
.XXOXO..O,.XXOXO...,X,6,1.0000000000,0.0000000000,0.0000000000
.XXOXO...,.XXO.O...,O,5,0.9166666667,0.0833333333,0.0000000000
.XXO.OXOX,.XXO.OXO.,O,7,0.5000000000,0.5000000000,0.0000000000
.XXO.OXO.,.XXO.OX..,X,6,0.8333333333,0.1666666667,0.0000000000
.XXO.OXXO,.XXO.OX.O,O,7,0.5000000000,0.5000000000,0.0000000000
.XXO.OX.O,.XXO.OX..,X,6,0.8333333333,0.1666666667,0.0000000000
.XXO.OX..,.XXO.O...,O,5,0.5833333333,0.4166666667,0.0000000000
.XXO.OOXX,.XXO.OOX.,O,7,0.0000000000,1.0000000000,0.0000000000
.XXO.OOX.,.XXO.O.X.,X,6,0.6666666667,0.3333333333,0.0000000000
