layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
5,.OO.XX.X.,0.4166666667,200,.OO.XX...,0.40666666667999996,-0.06830601089939971,0.44444444446666664
5,.OO.XX..X,0.5833333333,201,.OO.XX...,0.40666666667999996,-0.06830601089939971,0.6111111110666667
5,.O..XX.XO,0.5833333333,202,.O..XX..O,0.4899999999799999,0.34013605440163847,0.41666666664999996
5,.O..XXX.O,0.75,203,.O..XX..O,0.4899999999799999,0.34013605440163847,0.5833333333499999
5,.O..XXOX.,0.5833333333,204,.O..XXO..,0.52333333338,0.3980891718753297,0.375
5,.O..XXO.X,0.8333333333,205,.O..XXO..,0.52333333338,0.3980891718753297,0.625
5,.O..XXXO.,0.9166666667,206,.O..XX.O.,0.68999999998,0.6038647343653294,0.5
5,.O..XX.OX,0.9166666667,207,.O..XX.O.,0.68999999998,0.6038647343653294,0.5
5,.OO.X.XX.,0.25,208,.OO.X.X..,0.21999999999999997,-0.37878787886363635,0.33333333335
5,.OO.X.X.X,0.5833333333,209,.OO.X.X..,0.21999999999999997,-0.37878787886363635,0.6666666666500001
5,.O..X.XXO,0.5,210,.O..X.X.O,0.48666666670000003,0.0,0.5
5,.O.OX.XX.,0.75,211,.O.OX.X..,0.5533333333,0.6024096386206269,0.4166666666500001
5,.O.OX.X.X,0.9166666667,212,.O.OX.X..,0.5533333333,0.6024096386206269,0.58333333335
5,.O..XOXX.,0.75,213,.O..XOX..,0.5866666667,0.5681818181779441,0.4166666666500001
5,.O..XOX.X,0.9166666667,214,.O..XOX..,0.5866666667,0.5681818181779441,0.58333333335
5,.O..X.XOX,0.8333333333,215,.O..X.XO.,0.6533333333,0.5102040816076635,0.5
5,XO..X..XO,0.3333333333,216,XO..X...O,0.28333333338333333,0.23529411758200686,0.26666666664
5,XOX.X...O,0.5,217,XO..X...O,0.28333333338333333,0.23529411758200686,0.43333333334
5,XO..XX..O,0.5833333333,218,XO..X...O,0.28333333338333333,0.23529411758200686,0.51666666664
5,XO.XX...O,0.6666666667,219,XO..X...O,0.28333333338333333,0.23529411758200686,0.60000000004
5,XO..X.X.O,0.75,220,XO..X...O,0.28333333338333333,0.23529411758200686,0.68333333334
5,XOX.X.O..,0.5,221,XO..X.O..,0.4499999999833333,0.3703703704026063,0.33333333332500004
5,XO..X.OX.,0.6666666667,222,XO..X.O..,0.4499999999833333,0.3703703704026063,0.500000000025
5,XO.XX.O..,0.75,223,XO..X.O..,0.4499999999833333,0.3703703704026063,0.583333333325
5,XO..XXO..,0.75,224,XO..X.O..,0.4499999999833333,0.3703703704026063,0.583333333325
5,XO.OXX...,0.6666666667,225,XO.OX....,0.5166666666833334,0.4838709677263267,0.41666666669999997
5,XO.OX..X.,0.6666666667,226,XO.OX....,0.5166666666833334,0.4838709677263267,0.41666666669999997
5,XOXOX....,0.8333333333,227,XO.OX....,0.5166666666833334,0.4838709677263267,0.5833333333
5,XO.OX.X..,0.8333333333,228,XO.OX....,0.5166666666833334,0.4838709677263267,0.5833333333
5,XOO.X..X.,0.6666666667,229,XOO.X....,0.5499999999833334,0.5303030303342515,0.375000000025
5,XOO.X.X..,0.75,230,XOO.X....,0.5499999999833334,0.5303030303342515,0.45833333332500004
5,XOO.XX...,0.8333333333,231,XOO.X....,0.5499999999833334,0.5303030303342515,0.5416666666250001
5,XOOXX....,0.9166666667,232,XOO.X....,0.5499999999833334,0.5303030303342515,0.625000000025
5,XO..XO.X.,0.6666666667,233,XO..XO...,0.5499999999833334,0.5303030303342515,0.375000000025
5,XO.XXO...,0.75,234,XO..XO...,0.5499999999833334,0.5303030303342515,0.45833333332500004
5,XOX.XO...,0.8333333333,235,XO..XO...,0.5499999999833334,0.5303030303342515,0.5416666666250001
5,XO..XOX..,0.9166666667,236,XO..XO...,0.5499999999833334,0.5303030303342515,0.625000000025
5,XOX.X..O.,0.8333333333,237,XO..X..O.,0.6499999999833334,0.598290598323033,0.4444444444000001
5,XO.XX..O.,0.9166666667,238,XO..X..O.,0.6499999999833334,0.598290598323033,0.5277777778
5,XO..XX.O.,0.9166666667,239,XO..X..O.,0.6499999999833334,0.598290598323033,0.5277777778
5,.OX.X.OX.,0.3333333333,240,.OX.X.O..,0.2933333333800001,0.2840909090173037,0.24999999997499994
5,.OXXX.O..,0.5833333333,241,.OX.X.O..,0.2933333333800001,0.2840909090173037,0.499999999975
5,.OX.XXO..,0.6666666667,242,.OX.X.O..,0.2933333333800001,0.2840909090173037,0.5833333333749999
5,.OX.X.O.X,0.75,243,.OX.X.O..,0.2933333333800001,0.2840909090173037,0.666666666675
5,.OX.X..XO,0.6666666667,244,.OX.X...O,0.4599999999800001,0.483091787484772,0.44444444446666664
5,.OXXX...O,0.75,245,.OX.X...O,0.4599999999800001,0.483091787484772,0.5277777777666667
5,.OX.XX..O,0.75,246,.OX.X...O,0.4599999999800001,0.483091787484772,0.5277777777666667
5,.OXXXO...,0.6666666667,247,.OX.XO...,0.5266666666800002,0.42194092828045704,0.44444444446666664
5,.OX.XO.X.,0.6666666667,248,.OX.XO...,0.5266666666800002,0.42194092828045704,0.44444444446666664
5,.OX.XO..X,0.8333333333,249,.OX.XO...,0.5266666666800002,0.42194092828045704,0.6111111110666667
5,.OXOX..X.,0.6666666667,250,.OXOX....,0.5599999999800002,0.4960317460891437,0.38888888890000006
5,.OXOXX...,0.75,251,.OXOX....,0.5599999999800002,0.4960317460891437,0.4722222222000001
5,.OXOX...X,0.9166666667,252,.OXOX....,0.5599999999800002,0.4960317460891437,0.6388888889000001
5,.OXXX..O.,0.9166666667,253,.OX.X..O.,0.6599999999800001,0.6313131313827669,0.5
5,.OX.XX.O.,0.9166666667,254,.OX.X..O.,0.6599999999800001,0.6313131313827669,0.5
5,...OXXOX.,0.4166666667,255,...OXXO..,0.4222222222666667,0.0,0.4166666667
5,...OXXO.X,0.5833333333,256,...OXXO..,0.4222222222666667,0.0,0.5833333333
5,...OXX.XO,0.5833333333,257,...OXX..O,0.4888888888666667,0.25568181819344005,0.45833333330000003
5,...OXXX.O,0.6666666667,258,...OXX..O,0.4888888888666667,0.25568181819344005,0.5416666667
5,...OXXXO.,0.6666666667,259,...OXX.O.,0.5888888888666667,0.3537735849473121,0.45833333335000004
5,...OXX.OX,0.75,260,...OXX.O.,0.5888888888666667,0.3537735849473121,0.5416666666500001
5,.X.OXX.O.,0.3333333333,261,.X.OX..O.,0.37916666665,0.2747252747593285,0.22916666662500002
5,.X.OX.XO.,0.6666666667,262,.X.OX..O.,0.37916666665,0.2747252747593285,0.562500000025
5,.X.OX..OX,0.6666666667,263,.X.OX..O.,0.37916666665,0.2747252747593285,0.562500000025
5,.XXOX..O.,0.75,264,.X.OX..O.,0.37916666665,0.2747252747593285,0.645833333325
5,.X.OXXO..,0.4166666667,265,.X.OX.O..,0.42916666665000003,0.0,0.4166666667
5,.XXOX.O..,0.5,266,.X.OX.O..,0.42916666665000003,0.0,0.5
5,.X.OX.O.X,0.5833333333,267,.X.OX.O..,0.42916666665000003,0.0,0.5833333333
5,.X.OXX..O,0.5833333333,268,.X.OX...O,0.5125000000500001,0.43360433595769726,0.36111111109999994
5,.X.OX.X.O,0.75,269,.X.OX...O,0.5125000000500001,0.43360433595769726,0.5277777777999999
5,.XXOX...O,0.8333333333,270,.X.OX...O,0.5125000000500001,0.43360433595769726,0.6111111110999999
5,.XXOXO...,0.9166666667,271,.X.OXO...,0.67916666665,0.6134969325794722,0.5
5,.X.OXOX..,0.9166666667,272,.X.OXO...,0.67916666665,0.6134969325794722,0.5
5,.X.OXO..X,0.9166666667,273,.X.OXO...,0.67916666665,0.6134969325794722,0.5
5,...OX.OXX,0.5833333333,274,...OX.OX.,0.3777777778000001,0.2205882351929066,0.5
5,...OXO.XX,0.9166666667,275,...OXO.X.,0.6611111111000001,0.6302521009013486,0.5
5,..XOXXO..,0.25,276,..XOX.O..,0.23333333332500006,-0.35714285715561206,0.3333333333333333
5,..XOX.OX.,0.4166666667,277,..XOX.O..,0.23333333332500006,-0.35714285715561206,0.5000000000333333
5,..XOX.O.X,0.5833333333,278,..XOX.O..,0.23333333332500006,-0.35714285715561206,0.6666666666333334
5,..XOXX..O,0.5,279,..XOX...O,0.5000000000250001,0.24999999998749994,0.375
5,..XOX..XO,0.75,280,..XOX...O,0.5000000000250001,0.24999999998749994,0.625
5,..XOXX.O.,0.75,281,..XOX..O.,0.6000000000250001,0.555555555560185,0.4166666666500001
5,..XOX..OX,0.9166666667,282,..XOX..O.,0.6000000000250001,0.555555555560185,0.58333333335
5,..XOXO..X,0.8333333333,283,..XOXO...,0.6666666666250001,0.5625000000351562,0.45833333330000003
5,..XOXO.X.,0.9166666667,284,..XOXO...,0.6666666666250001,0.5625000000351562,0.5416666667
5,X..OXX..O,0.3333333333,285,X..OX...O,0.2750000000499999,0.2424242423559229,0.26666666664
5,X..OX.X.O,0.5,286,X..OX...O,0.2750000000499999,0.2424242423559229,0.43333333334
5,X..OX..XO,0.5833333333,287,X..OX...O,0.2750000000499999,0.2424242423559229,0.51666666664
5,XX.OX...O,0.6666666667,288,X..OX...O,0.2750000000499999,0.2424242423559229,0.60000000004
5,X.XOX...O,0.75,289,X..OX...O,0.2750000000499999,0.2424242423559229,0.68333333334
5,X..OXXO..,0.6666666667,290,X..OX.O..,0.54166666665,0.5384615384934911,0.375000000025
5,X.XOX.O..,0.75,291,X..OX.O..,0.54166666665,0.5384615384934911,0.45833333332500004
