state,parent_state,to_move,layer,P(X wins),P(O wins),P(draws)
.XOOOXOXX,.XOOOX.XX,X,8,0.0000000000,1.0000000000,0.0000000000
.XOOOX.XX,.XOOOX.X.,O,7,0.5000000000,0.5000000000,0.0000000000
.XOOOX.X.,.XOO.X.X.,X,6,0.3333333333,0.3333333333,0.3333333333
.XOOXXOX.,.XOO.XOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO.XOXX,.XOO.XOX.,O,7,0.0000000000,1.0000000000,0.0000000000
.XOO.XOX.,.XOO.X.X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XOOXX.XO,.XOO.X.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO.XXXO,.XOO.X.XO,O,7,0.5000000000,0.0000000000,0.5000000000
.XOO.X.XO,.XOO.X.X.,X,6,0.6666666667,0.0000000000,0.3333333333
.XOO.X.X.,.XOO...X.,O,5,0.5833333333,0.2500000000,0.1666666667
.XOOO.XXX,.XOOO.XX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XOOO.XX.,.XOO..XX.,X,6,0.5000000000,0.1666666667,0.3333333333
.XOOXOXX.,.XOO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO.OXXX,.XOO.OXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO.OXX.,.XOO..XX.,X,6,0.6666666667,0.3333333333,0.0000000000
.XOOX.XXO,.XOO..XXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO..XXO,.XOO..XX.,X,6,0.5000000000,0.1666666667,0.3333333333
.XOO..XX.,.XOO...X.,O,5,0.6666666667,0.1666666667,0.1666666667
.XOOO..XX,.XOO...XX,X,6,0.5000000000,0.5000000000,0.0000000000
.XOOXO.XX,.XOO.O.XX,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO.O.XX,.XOO...XX,X,6,0.8333333333,0.1666666667,0.0000000000
.XOOX.OXX,.XOO..OXX,O,7,1.0000000000,0.0000000000,0.0000000000
.XOO..OXX,.XOO...XX,X,6,0.5000000000,0.5000000000,0.0000000000
.XOO...XX,.XOO...X.,O,5,0.6666666667,0.3333333333,0.0000000000
.XOO...X.,.XO....X.,X,4,0.6666666667,0.2333333333,0.1000000000
.XOXOOXXO,.XOXOOXX.,X,8,0.0000000000,1.0000000000,0.0000000000
.XOXOOXX.,.XOXOO.X.,O,7,0.5000000000,0.5000000000,0.0000000000
.XOXOOOXX,.XOXOO.XX,X,8,0.0000000000,1.0000000000,0.0000000000
.XOXOO.XX,.XOXOO.X.,O,7,0.5000000000,0.5000000000,0.0000000000
.XOXOO.X.,.XOXO..X.,X,6,0.3333333333,0.6666666667,0.0000000000
.XOXO.OX.,.XOXO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XOXOXOXO,.XOXOX.XO,X,8,0.0000000000,1.0000000000,0.0000000000
.XOXOX.XO,.XOXO..XO,O,7,0.0000000000,1.0000000000,0.0000000000
.XOXO.XXO,.XOXO..XO,O,7,0.0000000000,1.0000000000,0.0000000000
.XOXO..XO,.XOXO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XOXO..X.,.XO.O..X.,O,5,0.1666666667,0.8333333333,0.0000000000
.XO.OXOX.,.XO.OX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XO.OXXXO,.XO.OX.XO,O,7,0.0000000000,0.5000000000,0.5000000000
.XO.OX.XO,.XO.OX.X.,X,6,0.0000000000,0.6666666667,0.3333333333
.XO.OX.X.,.XO.O..X.,O,5,0.1666666667,0.6666666667,0.1666666667
.XO.OOXXX,.XO.OOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XO.OOXX.,.XO.O.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
.XO.O.XXO,.XO.O.XX.,X,6,0.0000000000,0.6666666667,0.3333333333
.XO.O.XX.,.XO.O..X.,O,5,0.4166666667,0.4166666667,0.1666666667
.XO.OO.XX,.XO.O..XX,X,6,0.5000000000,0.5000000000,0.0000000000
.XO.O.OXX,.XO.O..XX,X,6,0.0000000000,1.0000000000,0.0000000000
.XO.O..XX,.XO.O..X.,O,5,0.4166666667,0.5833333333,0.0000000000
.XO.O..X.,.XO....X.,X,4,0.2333333333,0.6666666667,0.1000000000
.XOXXOOX.,.XOX.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XOX.OOXX,.XOX.OOX.,O,7,0.5000000000,0.5000000000,0.0000000000
.XOX.OOX.,.XOX.O.X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XOX.O.XO,.XOX.O.X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XOX.O.X.,.XO..O.X.,O,5,0.4166666667,0.5833333333,0.0000000000
.XO.XO.X.,.XO..O.X.,O,5,1.0000000000,0.0000000000,0.0000000000
.XO..OXXO,.XO..OXX.,X,6,0.0000000000,1.0000000000,0.0000000000
.XO..OXX.,.XO..O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
.XO.XOOXX,.XO..OOXX,O,7,1.0000000000,0.0000000000,0.0000000000
.XO..OOXX,.XO..O.XX,X,6,0.6666666667,0.3333333333,0.0000000000
.XO..O.XX,.XO..O.X.,O,5,0.7500000000,0.2500000000,0.0000000000
.XO..O.X.,.XO....X.,X,4,0.5833333333,0.4166666667,0.0000000000
.XOXX.OXO,.XOX..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XOX.XOXO,.XOX..OXO,O,7,0.5000000000,0.5000000000,0.0000000000
.XOX..OXO,.XOX..OX.,X,6,0.5000000000,0.5000000000,0.0000000000
.XOX..OX.,.XO...OX.,O,5,0.4166666667,0.5833333333,0.0000000000
.XO.X.OX.,.XO...OX.,O,5,1.0000000000,0.0000000000,0.0000000000
.XO.XXOXO,.XO..XOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XO..XOXO,.XO..XOX.,X,6,0.6666666667,0.3333333333,0.0000000000
.XO..XOX.,.XO...OX.,O,5,0.4166666667,0.5833333333,0.0000000000
.XO...OXX,.XO...OX.,O,5,0.4166666667,0.5833333333,0.0000000000
.XO...OX.,.XO....X.,X,4,0.5333333333,0.4666666667,0.0000000000
.XOX...XO,.XO....XO,O,5,0.2500000000,0.7500000000,0.0000000000
.XO.X..XO,.XO....XO,O,5,1.0000000000,0.0000000000,0.0000000000
.XO..X.XO,.XO....XO,O,5,0.5000000000,0.3333333333,0.1666666667
.XO...XXO,.XO....XO,O,5,0.2500000000,0.5833333333,0.1666666667
.XO....XO,.XO....X.,X,4,0.4500000000,0.4500000000,0.1000000000
.XO....X.,..O....X.,O,3,0.5333333333,0.4166666667,0.0500000000
..OXOXOX.,..OXOX.X.,X,6,0.0000000000,1.0000000000,0.0000000000
..OXOXXXO,..OXOX.XO,O,7,0.5000000000,0.5000000000,0.0000000000
..OXOX.XO,..OXOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
..OXOX.X.,..OXO..X.,O,5,0.1666666667,0.8333333333,0.0000000000
..OXOOXXX,..OXOOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
..OXOOXX.,..OXO.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
..OXO.XXO,..OXO.XX.,X,6,0.5000000000,0.5000000000,0.0000000000
..OXO.XX.,..OXO..X.,O,5,0.6666666667,0.3333333333,0.0000000000
..OXOO.XX,..OXO..XX,X,6,0.6666666667,0.3333333333,0.0000000000
..OXO.OXX,..OXO..XX,X,6,0.0000000000,1.0000000000,0.0000000000
..OXO..XX,..OXO..X.,O,5,0.4166666667,0.5833333333,0.0000000000
..OXO..X.,..OX...X.,X,4,0.3666666667,0.6333333333,0.0000000000
..OXXOOXX,..OXXOOX.,O,7,1.0000000000,0.0000000000,0.0000000000
..OXXOOX.,..OXXO.X.,X,6,0.8333333333,0.1666666667,0.0000000000
..OXXO.XO,..OXXO.X.,X,6,0.0000000000,1.0000000000,0.0000000000
..OXXO.X.,..OX.O.X.,O,5,0.4166666667,0.5833333333,0.0000000000
..OX.OXXO,..OX.OXX.,X,6,0.0000000000,1.0000000000,0.0000000000
..OX.OXX.,..OX.O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
..OX.OOXX,..OX.O.XX,X,6,0.6666666667,0.3333333333,0.0000000000
..OX.O.XX,..OX.O.X.,O,5,0.7500000000,0.2500000000,0.0000000000
..OX.O.X.,..OX...X.,X,4,0.5000000000,0.5000000000,0.0000000000
..OXXXOXO,..OXX.OXO,O,7,1.0000000000,0.0000000000,0.0000000000
..OXX.OXO,..OXX.OX.,X,6,0.8333333333,0.1666666667,0.0000000000
..OXX.OX.,..OX..OX.,O,5,0.8333333333,0.1666666667,0.0000000000
..OX.XOXO,..OX.XOX.,X,6,0.6666666667,0.3333333333,0.0000000000
..OX.XOX.,..OX..OX.,O,5,0.4166666667,0.5833333333,0.0000000000
..OX..OXX,..OX..OX.,O,5,0.3333333333,0.6666666667,0.0000000000
..OX..OX.,..OX...X.,X,4,0.4666666667,0.5333333333,0.0000000000
..OXX..XO,..OX...XO,O,5,0.5000000000,0.5000000000,0.0000000000
..OX.X.XO,..OX...XO,O,5,0.5833333333,0.4166666667,0.0000000000
..OX..XXO,..OX...XO,O,5,0.2500000000,0.7500000000,0.0000000000
..OX...XO,..OX...X.,X,4,0.4000000000,0.6000000000,0.0000000000
..OX...X.,..O....X.,O,3,0.4388888889,0.5611111111,0.0000000000
..OOXXOXX,..OOXXOX.,O,7,0.5000000000,0.5000000000,0.0000000000
..OOXXOX.,..OOXX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
..OOXXXXO,..OOXX.XO,O,7,0.5000000000,0.0000000000,0.5000000000
..OOXX.XO,..OOXX.X.,X,6,0.6666666667,0.0000000000,0.3333333333
..OOXX.X.,..OOX..X.,O,5,0.5833333333,0.2500000000,0.1666666667
..OOXOXXX,..OOXOXX.,O,7,1.0000000000,0.0000000000,0.0000000000
..OOXOXX.,..OOX.XX.,X,6,0.8333333333,0.1666666667,0.0000000000
..OOX.XXO,..OOX.XX.,X,6,0.5000000000,0.1666666667,0.3333333333
..OOX.XX.,..OOX..X.,O,5,0.6666666667,0.1666666667,0.1666666667
..OOXO.XX,..OOX..XX,X,6,1.0000000000,0.0000000000,0.0000000000
..OOX.OXX,..OOX..XX,X,6,0.8333333333,0.1666666667,0.0000000000
..OOX..XX,..OOX..X.,O,5,0.8333333333,0.1666666667,0.0000000000
..OOX..X.,..O.X..X.,X,4,0.7666666667,0.1333333333,0.1000000000
..O.XOXXO,..O.XOXX.,X,6,0.0000000000,1.0000000000,0.0000000000
..O.XOXX.,..O.XO.X.,O,5,0.5000000000,0.5000000000,0.0000000000
..O.XOOXX,..O.XO.XX,X,6,1.0000000000,0.0000000000,0.0000000000
..O.XO.XX,..O.XO.X.,O,5,0.9166666667,0.0833333333,0.0000000000
..O.XO.X.,..O.X..X.,X,4,0.6833333333,0.3166666667,0.0000000000
..O.XXOXO,..O.XXOX.,X,6,1.0000000000,0.0000000000,0.0000000000
..O.XXOX.,..O.X.OX.,O,5,0.8333333333,0.1666666667,0.0000000000
..O.X.OXX,..O.X.OX.,O,5,0.7500000000,0.2500000000,0.0000000000
..O.X.OX.,..O.X..X.,X,4,0.8666666667,0.1333333333,0.0000000000
..O.XX.XO,..O.X..XO,O,5,0.7500000000,0.0833333333,0.1666666667
..O.X.XXO,..O.X..XO,O,5,0.2500000000,0.5833333333,0.1666666667
..O.X..XO,..O.X..X.,X,4,0.5833333333,0.3166666667,0.1000000000
..O.X..X.,..O....X.,O,3,0.6611111111,0.2888888889,0.0500000000
..OOOXXXX,..OOOXXX.,O,7,1.0000000000,0.0000000000,0.0000000000
..OOOXXX.,..OO.XXX.,X,6,0.6666666667,0.0000000000,0.3333333333
..OO.XXXO,..OO.XXX.,X,6,0.3333333333,0.0000000000,0.6666666667
..OO.XXX.,..OO.X.X.,O,5,0.5833333333,0.0833333333,0.3333333333
..OOOX.XX,..OO.X.XX,X,6,0.6666666667,0.3333333333,0.0000000000
..OO.XOXX,..OO.X.XX,X,6,0.3333333333,0.6666666667,0.0000000000
..OO.X.XX,..OO.X.X.,O,5,0.5833333333,0.4166666667,0.0000000000
..OO.X.X.,..O..X.X.,X,4,0.5666666667,0.2333333333,0.2000000000
..O.OXXXO,..O.OXXX.,X,6,0.3333333333,0.3333333333,0.3333333333
..O.OXXX.,..O.OX.X.,O,5,0.5833333333,0.2500000000,0.1666666667
..O.OXOXX,..O.OX.XX,X,6,0.0000000000,1.0000000000,0.0000000000
..O.OX.XX,..O.OX.X.,O,5,0.4166666667,0.5833333333,0.0000000000
..O.OX.X.,..O..X.X.,X,4,0.3333333333,0.5666666667,0.1000000000
..O..XOXX,..O..XOX.,O,5,0.1666666667,0.8333333333,0.0000000000
..O..XOX.,..O..X.X.,X,4,0.4666666667,0.5333333333,0.0000000000
..O..XXXO,..O..X.XO,O,5,0.3333333333,0.3333333333,0.3333333333
..O..X.XO,..O..X.X.,X,4,0.5333333333,0.2666666667,0.2000000000
..O..X.X.,..O....X.,O,3,0.4611111111,0.4388888889,0.1000000000
..OO..XXX,..OO..XX.,O,5,1.0000000000,0.0000000000,0.0000000000
..OO..XX.,..O...XX.,X,4,0.6666666667,0.1333333333,0.2000000000
..O.O.XXX,..O.O.XX.,O,5,1.0000000000,0.0000000000,0.0000000000
..O.O.XX.,..O...XX.,X,4,0.6666666667,0.2333333333,0.1000000000
..O..OXXX,..O..OXX.,O,5,1.0000000000,0.0000000000,0.0000000000
..O..OXX.,..O...XX.,X,4,0.6000000000,0.4000000000,0.0000000000
..O...XXO,..O...XX.,X,4,0.2666666667,0.5333333333,0.2000000000
..O...XX.,..O....X.,O,3,0.5611111111,0.3388888889,0.1000000000
..OO...XX,..O....XX,X,4,0.7666666667,0.2333333333,0.0000000000
..O.O..XX,..O....XX,X,4,0.5333333333,0.4666666667,0.0000000000
..O..O.XX,..O....XX,X,4,0.8333333333,0.1666666667,0.0000000000
..O...OXX,..O....XX,X,4,0.4333333333,0.5666666667,0.0000000000
..O....XX,..O....X.,O,3,0.6333333333,0.3666666667,0.0000000000
..O....X.,.......X.,X,2,0.5428571429,0.4000000000,0.0571428571
XX.OOO.X.,XX.OO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
XXXOO.OX.,XX.OO.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
XXXOOXOXO,XX.OOXOXO,O,9,1.0000000000,0.0000000000,0.0000000000
XX.OOXOXO,XX.OOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
XX.OOXOX.,XX.OO.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
XX.OOOOXX,XX.OO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
XX.OO.OXX,XX.OO.OX.,O,7,0.0000000000,1.0000000000,0.0000000000
XX.OO.OX.,XX.OO..X.,X,6,0.5000000000,0.5000000000,0.0000000000
XXXOO..XO,XX.OO..XO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.OOX.XO,XX.OO..XO,O,7,0.5000000000,0.0000000000,0.5000000000
XX.OOOXXO,XX.OO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
XX.OO.XXO,XX.OO..XO,O,7,0.0000000000,0.5000000000,0.5000000000
XX.OO..XO,XX.OO..X.,X,6,0.5000000000,0.1666666667,0.3333333333
XX.OO..X.,X..OO..X.,O,5,0.2500000000,0.5833333333,0.1666666667
X.XOOO.X.,X.XOO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
X.XOOXOXO,X.XOOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
X.XOOXOX.,X.XOO.OX.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XOOOOXX,X.XOO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOO.OXX,X.XOO.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XOO.OX.,X.XOO..X.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XOOX.XO,X.XOO..XO,O,7,0.5000000000,0.0000000000,0.5000000000
X.XOOOXXO,X.XOO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
X.XOO.XXO,X.XOO..XO,O,7,0.0000000000,0.5000000000,0.5000000000
X.XOO..XO,X.XOO..X.,X,6,0.5000000000,0.1666666667,0.3333333333
X.XOO..X.,X..OO..X.,O,5,0.4166666667,0.4166666667,0.1666666667
X..OOXOXX,X..OOXOX.,O,7,0.5000000000,0.5000000000,0.0000000000
X..OOXOX.,X..OOX.X.,X,6,0.6666666667,0.3333333333,0.0000000000
X..OOXXXO,X..OOX.XO,O,7,0.0000000000,0.0000000000,1.0000000000
X..OOX.XO,X..OOX.X.,X,6,0.3333333333,0.0000000000,0.6666666667
X..OOX.X.,X..OO..X.,O,5,0.5000000000,0.1666666667,0.3333333333
X..OOOXX.,X..OO.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
X..OO.XXO,X..OO.XX.,X,6,0.0000000000,0.3333333333,0.6666666667
X..OO.XX.,X..OO..X.,O,5,0.2500000000,0.4166666667,0.3333333333
X..OOO.XX,X..OO..XX,X,6,0.0000000000,1.0000000000,0.0000000000
X..OO.OXX,X..OO..XX,X,6,0.3333333333,0.6666666667,0.0000000000
X..OO..XX,X..OO..X.,O,5,0.4166666667,0.5833333333,0.0000000000
X..OO..X.,X..O...X.,X,4,0.3666666667,0.4333333333,0.2000000000
XXXO.OOX.,XX.O.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.OXOOX.,XX.O.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
XX.O.OOXX,XX.O.OOX.,O,7,0.5000000000,0.5000000000,0.0000000000
XX.O.OOX.,XX.O.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
XXXO.O.XO,XX.O.O.XO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.OXO.XO,XX.O.O.XO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.O.OXXO,XX.O.O.XO,O,7,0.0000000000,1.0000000000,0.0000000000
XX.O.O.XO,XX.O.O.X.,X,6,0.6666666667,0.3333333333,0.0000000000
XX.O.O.X.,X..O.O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
XXXOXOOXO,X.XOXOOXO,O,9,1.0000000000,0.0000000000,0.0000000000
X.XOXOOXO,X.XOXOOX.,X,8,1.0000000000,0.0000000000,0.0000000000
X.XOXOOX.,X.XO.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OOXX,X.XO.OOX.,O,7,0.5000000000,0.5000000000,0.0000000000
X.XO.OOX.,X.XO.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XOXO.XO,X.XO.O.XO,O,7,1.0000000000,0.0000000000,0.0000000000
X.XO.OXXO,X.XO.O.XO,O,7,0.5000000000,0.5000000000,0.0000000000
X.XO.O.XO,X.XO.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
X.XO.O.X.,X..O.O.X.,O,5,0.5833333333,0.4166666667,0.0000000000
X..OXOOXX,X..OXOOX.,O,7,1.0000000000,0.0000000000,0.0000000000
X..OXOOX.,X..OXO.X.,X,6,1.0000000000,0.0000000000,0.0000000000
X..OXOXXO,X..OXO.XO,O,7,0.5000000000,0.5000000000,0.0000000000
X..OXO.XO,X..OXO.X.,X,6,0.8333333333,0.1666666667,0.0000000000
X..OXO.X.,X..O.O.X.,O,5,0.9166666667,0.0833333333,0.0000000000
X..O.OXXO,X..O.OXX.,X,6,0.3333333333,0.6666666667,0.0000000000
X..O.OXX.,X..O.O.X.,O,5,0.4166666667,0.5833333333,0.0000000000
X..O.OOXX,X..O.O.XX,X,6,0.6666666667,0.3333333333,0.0000000000
X..O.O.XX,X..O.O.X.,O,5,0.5833333333,0.4166666667,0.0000000000
X..O.O.X.,X..O...X.,X,4,0.6000000000,0.4000000000,0.0000000000
XXXO..OXO,XX.O..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.OX.OXO,XX.O..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.O.XOXO,XX.O..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
XX.O..OXO,XX.O..OX.,X,6,1.0000000000,0.0000000000,0.0000000000
XX.O..OX.,X..O..OX.,O,5,0.7500000000,0.2500000000,0.0000000000
X.XOX.OXO,X.XO..OXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.XO.XOXO,X.XO..OXO,O,7,0.5000000000,0.0000000000,0.5000000000
X.XO..OXO,X.XO..OX.,X,6,0.6666666667,0.0000000000,0.3333333333
X.XO..OX.,X..O..OX.,O,5,0.7500000000,0.0833333333,0.1666666667
X..OXXOXO,X..OX.OXO,O,7,0.5000000000,0.0000000000,0.5000000000
X..OX.OXO,X..OX.OX.,X,6,0.6666666667,0.0000000000,0.3333333333
X..OX.OX.,X..O..OX.,O,5,0.8333333333,0.0000000000,0.1666666667
X..O.XOXO,X..O.XOX.,X,6,0.6666666667,0.0000000000,0.3333333333
X..O.XOX.,X..O..OX.,O,5,0.6666666667,0.1666666667,0.1666666667
X..O..OXX,X..O..OX.,O,5,0.6666666667,0.3333333333,0.0000000000
X..O..OX.,X..O...X.,X,4,0.7333333333,0.1666666667,0.1000000000
XX.O...XO,X..O...XO,O,5,0.6666666667,0.1666666667,0.1666666667
X.XO...XO,X..O...XO,O,5,0.5833333333,0.0833333333,0.3333333333
X..OX..XO,X..O...XO,O,5,0.5833333333,0.0833333333,0.3333333333
X..O.X.XO,X..O...XO,O,5,0.3333333333,0.0000000000,0.6666666667
X..O..XXO,X..O...XO,O,5,0.1666666667,0.3333333333,0.5000000000
X..O...XO,X..O...X.,X,4,0.4666666667,0.1333333333,0.4000000000
X..O...X.,...O...X.,O,3,0.5611111111,0.2388888889,0.2000000000
.XXOOO.X.,.XXOO..X.,X,6,0.0000000000,1.0000000000,0.0000000000
.XXOOXOXO,.XXOOXOX.,X,8,1.0000000000,0.0000000000,0.0000000000
.XXOOXOX.,.XXOO.OX.,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOOOOXX,.XXOO.OXX,X,8,0.0000000000,1.0000000000,0.0000000000
.XXOO.OXX,.XXOO.OX.,O,7,0.0000000000,1.0000000000,0.0000000000
.XXOO.OX.,.XXOO..X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XXOOX.XO,.XXOO..XO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXOOOXXO,.XXOO.XXO,X,8,0.0000000000,1.0000000000,0.0000000000
.XXOO.XXO,.XXOO..XO,O,7,0.0000000000,1.0000000000,0.0000000000
.XXOO..XO,.XXOO..X.,X,6,0.5000000000,0.5000000000,0.0000000000
.XXOO..X.,.X.OO..X.,O,5,0.2500000000,0.7500000000,0.0000000000
.X.OOXOXX,.X.OOXOX.,O,7,0.0000000000,1.0000000000,0.0000000000
.X.OOXOX.,.X.OOX.X.,X,6,0.3333333333,0.6666666667,0.0000000000
.X.OOXXXO,.X.OOX.XO,O,7,0.0000000000,0.5000000000,0.5000000000
.X.OOX.XO,.X.OOX.X.,X,6,0.3333333333,0.3333333333,0.3333333333
.X.OOX.X.,.X.OO..X.,O,5,0.3333333333,0.5000000000,0.1666666667
.X.OOOXX.,.X.OO.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO.XXO,.X.OO.XX.,X,6,0.0000000000,0.6666666667,0.3333333333
.X.OO.XX.,.X.OO..X.,O,5,0.2500000000,0.5833333333,0.1666666667
.X.OOO.XX,.X.OO..XX,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO.OXX,.X.OO..XX,X,6,0.0000000000,1.0000000000,0.0000000000
.X.OO..XX,.X.OO..X.,O,5,0.2500000000,0.7500000000,0.0000000000
.X.OO..X.,.X.O...X.,X,4,0.2666666667,0.6333333333,0.1000000000
.XXOXOOX.,.XXO.OOX.,O,7,1.0000000000,0.0000000000,0.0000000000
.XXO.OOXX,.XXO.OOX.,O,7,0.0000000000,1.0000000000,0.0000000000
.XXO.OOX.,.XXO.O.X.,X,6,0.6666666667,0.3333333333,0.0000000000
.XXOXO.XO,.XXO.O.XO,O,7,1.0000000000,0.0000000000,0.0000000000
.XXO.OXXO,.XXO.O.XO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXO.O.XO,.XXO.O.X.,X,6,0.8333333333,0.1666666667,0.0000000000
.XXO.O.X.,.X.O.O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
.X.OXO.X.,.X.O.O.X.,O,5,1.0000000000,0.0000000000,0.0000000000
.X.OXOXXO,.X.O.OXXO,O,7,1.0000000000,0.0000000000,0.0000000000
.X.O.OXXO,.X.O.OXX.,X,6,0.5000000000,0.5000000000,0.0000000000
.X.O.OXX.,.X.O.O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
.X.OXOOXX,.X.O.OOXX,O,7,1.0000000000,0.0000000000,0.0000000000
.X.O.OOXX,.X.O.O.XX,X,6,0.5000000000,0.5000000000,0.0000000000
.X.O.O.XX,.X.O.O.X.,O,5,0.5000000000,0.5000000000,0.0000000000
.X.O.O.X.,.X.O...X.,X,4,0.6000000000,0.4000000000,0.0000000000
.XXOX.OXO,.XXO..OXO,O,7,1.0000000000,0.0000000000,0.0000000000
.XXO.XOXO,.XXO..OXO,O,7,0.5000000000,0.5000000000,0.0000000000
.XXO..OXO,.XXO..OX.,X,6,0.8333333333,0.1666666667,0.0000000000
.XXO..OX.,.X.O..OX.,O,5,0.5000000000,0.5000000000,0.0000000000
.X.OX.OX.,.X.O..OX.,O,5,1.0000000000,0.0000000000,0.0000000000
.X.OXXOXO,.X.O.XOXO,O,7,1.0000000000,0.0000000000,0.0000000000
.X.O.XOXO,.X.O.XOX.,X,6,0.8333333333,0.1666666667,0.0000000000
.X.O.XOX.,.X.O..OX.,O,5,0.4166666667,0.5833333333,0.0000000000
.X.O..OXX,.X.O..OX.,O,5,0.2500000000,0.7500000000,0.0000000000
.X.O..OX.,.X.O...X.,X,4,0.5833333333,0.4166666667,0.0000000000
.XXO...XO,.X.O...XO,O,5,0.6666666667,0.3333333333,0.0000000000
.X.OX..XO,.X.O...XO,O,5,1.0000000000,0.0000000000,0.0000000000
.X.O.X.XO,.X.O...XO,O,5,0.5833333333,0.2500000000,0.1666666667
.X.O..XXO,.X.O...XO,O,5,0.4166666667,0.4166666667,0.1666666667
.X.O...XO,.X.O...X.,X,4,0.6666666667,0.2333333333,0.1000000000
.X.O...X.,...O...X.,O,3,0.5611111111,0.3888888889,0.0500000000
..XOOXOXX,..XOOXOX.,O,7,1.0000000000,0.0000000000,0.0000000000
..XOOXOX.,..XOOX.X.,X,6,0.8333333333,0.1666666667,0.0000000000
..XOOXXXO,..XOOX.XO,O,7,0.0000000000,0.5000000000,0.5000000000
..XOOX.XO,..XOOX.X.,X,6,0.3333333333,0.3333333333,0.3333333333
..XOOX.X.,..XOO..X.,O,5,0.5833333333,0.2500000000,0.1666666667
..XOOOXX.,..XOO.XX.,X,6,0.0000000000,1.0000000000,0.0000000000
..XOO.XXO,..XOO.XX.,X,6,0.0000000000,0.6666666667,0.3333333333
..XOO.XX.,..XOO..X.,O,5,0.2500000000,0.5833333333,0.1666666667
..XOOO.XX,..XOO..XX,X,6,0.0000000000,1.0000000000,0.0000000000
..XOO.OXX,..XOO..XX,X,6,0.5000000000,0.5000000000,0.0000000000
..XOO..XX,..XOO..X.,O,5,0.5000000000,0.5000000000,0.0000000000
..XOO..X.,..XO...X.,X,4,0.4000000000,0.5000000000,0.1000000000
..XOXOOXX,..XOXOOX.,O,7,0.5000000000,0.5000000000,0.0000000000
..XOXOOX.,..XOXO.X.,X,6,0.8333333333,0.1666666667,0.0000000000
..XOXOXXO,..XOXO.XO,O,7,1.0000000000,0.0000000000,0.0000000000
..XOXO.XO,..XOXO.X.,X,6,1.0000000000,0.0000000000,0.0000000000
