layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
4,.O..X.OX.,0.5333333333,85,.O..X..X.,0.3394993894644548,0.34579771065295023,0.4159352216551172
4,.O..X..XO,0.5333333333,86,.O..X..X.,0.3394993894644548,0.34579771065295023,0.4159352216551172
4,.O.OX..X.,0.6333333333,87,.O..X..X.,0.3394993894644548,0.34579771065295023,0.5159352216551172
4,.O..XO.X.,0.6333333333,88,.O..X..X.,0.3394993894644548,0.34579771065295023,0.5159352216551172
4,.O.XXO...,0.6333333333,89,.O.XX....,0.5283882783644548,0.34579771065295023,0.4506178763057177
4,.OOXX....,0.6833333333,90,.O.XX....,0.5283882783644548,0.34579771065295023,0.5006178763057177
4,.O.XX.O..,0.7333333333,91,.O.XX....,0.5283882783644548,0.34579771065295023,0.5506178763057177
4,.O.XX...O,0.7666666667,92,.O.XX....,0.5283882783644548,0.34579771065295023,0.5839512097057178
4,.O.XX..O.,0.9333333333,93,.O.XX....,0.5283882783644548,0.34579771065295023,0.7506178763057177
4,.O.OXX...,0.6333333333,94,.O..XX...,0.5283882783644548,0.34579771065295023,0.4506178763057177
4,.OO.XX...,0.65,95,.O..XX...,0.5283882783644548,0.34579771065295023,0.46728454300571776
4,.O..XX..O,0.7333333333,96,.O..XX...,0.5283882783644548,0.34579771065295023,0.5506178763057177
4,.O..XXO..,0.7666666667,97,.O..XX...,0.5283882783644548,0.34579771065295023,0.5839512097057178
4,.O..XX.O.,0.9333333333,98,.O..XX...,0.5283882783644548,0.34579771065295023,0.7506178763057177
4,.OO.X.X..,0.5,99,.O..X.X..,0.5561660561644548,0.34579771065295023,0.3076790510354514
4,.O..X.X.O,0.7666666667,100,.O..X.X..,0.5561660561644548,0.34579771065295023,0.5743457177354514
4,.O.OX.X..,0.8333333333,101,.O..X.X..,0.5561660561644548,0.34579771065295023,0.6410123843354514
4,.O..XOX..,0.8666666667,102,.O..X.X..,0.5561660561644548,0.34579771065295023,0.6743457177354515
4,.O..X.XO.,0.9333333333,103,.O..X.X..,0.5561660561644548,0.34579771065295023,0.7410123843354515
4,.OO.X...X,0.6666666667,104,.O..X...X,0.5561660561644548,0.34579771065295023,0.47434571773545137
4,.O..X.O.X,0.7666666667,105,.O..X...X,0.5561660561644548,0.34579771065295023,0.5743457177354514
4,.O..XO..X,0.8333333333,106,.O..X...X,0.5561660561644548,0.34579771065295023,0.6410123843354514
4,.O.OX...X,0.8666666667,107,.O..X...X,0.5561660561644548,0.34579771065295023,0.6743457177354515
4,.O..X..OX,0.9333333333,108,.O..X...X,0.5561660561644548,0.34579771065295023,0.7410123843354515
4,XO..X...O,0.5666666667,109,XO..X....,0.5783882783644548,0.34579771065295023,0.3666613241730702
4,XO..X.O..,0.7333333333,110,XO..X....,0.5783882783644548,0.34579771065295023,0.5333279907730701
4,XO.OX....,0.8,111,XO..X....,0.5783882783644548,0.34579771065295023,0.5999946574730702
4,XOO.X....,0.8333333333,112,XO..X....,0.5783882783644548,0.34579771065295023,0.6333279907730702
